"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"6554","Germany","Saarland",3112,2820,175,2020-08-28
"6555","Germany","Sachsen",5930,5500,225,2020-08-28
"6556","Germany","Sachsen-Anhalt",2229,2035,65,2020-08-28
"6557","Germany","Schleswig-Holstein",4014,3615,160,2020-08-28
"6558","Germany","Thuringen",3592,3310,186,2020-08-28
"6559","Germany","Unknown",1817,0,0,2020-08-28
"6560","Italy","Abruzzo",3725,2870,472,2020-08-28
"6561","Italy","Basilicata",518,407,28,2020-08-28
"6562","Italy","Calabria",1432,1146,97,2020-08-28
"6563","Italy","Campania",6424,4383,445,2020-08-28
"6564","Italy","Emilia-Romagna",31547,24467,4459,2020-08-28
"6565","Italy","Friuli Venezia Giulia",3728,3033,348,2020-08-28
"6566","Italy","Lazio",10716,7122,878,2020-08-28
"6567","Italy","Liguria",10807,8767,1571,2020-08-28
"6568","Italy","Lombardia",99416,76102,16860,2020-08-28
"6569","Italy","Marche",7211,5933,987,2020-08-28
"6570","Italy","Molise",522,432,23,2020-08-28
"6571","Italy","P.A. Bolzano",2915,2434,292,2020-08-28
"6572","Italy","P.A. Trento",5070,4591,405,2020-08-28
"6573","Italy","Piemonte",32694,27203,4145,2020-08-28
"6574","Italy","Puglia",5268,4028,556,2020-08-28
"6575","Italy","Sardegna",2022,1266,134,2020-08-28
"6576","Italy","Sicilia",4228,2884,286,2020-08-28
"6577","Italy","Toscana",11595,9105,1141,2020-08-28
"6578","Italy","Umbria",1741,1432,80,2020-08-28
"6579","Italy","Valle d'Aosta",1226,1065,146,2020-08-28
"6580","Italy","Veneto",22604,18232,2119,2020-08-28
"6581","Switzerland","",41346,34800,2004,2020-08-28
"6582","United Kingdom","Anguilla",3,3,0,2020-08-28
"6583","United Kingdom","Bermuda",168,151,9,2020-08-28
"6584","United Kingdom","British Virgin Islands",35,8,1,2020-08-28
"6585","United Kingdom","Cayman Islands",205,202,1,2020-08-28
"6586","United Kingdom","Channel Islands",625,545,48,2020-08-28
"6587","United Kingdom","England",286611,0,36837,2020-08-28
"6588","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-28
"6589","United Kingdom","Gibraltar",274,221,0,2020-08-28
"6590","United Kingdom","Isle of Man",336,312,24,2020-08-28
"6591","United Kingdom","Montserrat",13,12,1,2020-08-28
"6592","United Kingdom","Northern Ireland",7049,0,560,2020-08-28
"6593","United Kingdom","Scotland",20107,0,2494,2020-08-28
"6594","United Kingdom","Turks and Caicos Islands",490,148,3,2020-08-28
"6595","United Kingdom","Unknown",0,0,0,2020-08-28
"6596","United Kingdom","Wales",17877,0,1595,2020-08-28
"6597","Germany","Baden-Wurttemberg",41773,36717,1866,2020-08-29
"6598","Germany","Bayern",57044,50386,2638,2020-08-29
"6599","Germany","Berlin",11182,10185,226,2020-08-29
"6600","Germany","Brandenburg",3904,3548,173,2020-08-29
"6601","Germany","Bremen",1983,1800,56,2020-08-29
"6602","Germany","Hamburg",6226,5500,266,2020-08-29
"6603","Germany","Hessen",15351,13112,530,2020-08-29
"6604","Germany","Mecklenburg-Vorpommern",1007,946,20,2020-08-29
"6605","Germany","Niedersachsen",16672,14773,661,2020-08-29
"6606","Germany","Nordrhein-Westfalen",58452,52620,1809,2020-08-29
"6607","Germany","Rheinland-Pfalz",9000,7875,243,2020-08-29
"6608","Germany","Saarland",3126,2836,175,2020-08-29
"6609","Germany","Sachsen",5934,5500,225,2020-08-29
"6610","Germany","Sachsen-Anhalt",2229,2040,65,2020-08-29
"6611","Germany","Schleswig-Holstein",4021,3632,160,2020-08-29
"6612","Germany","Thuringen",3611,3320,186,2020-08-29
"6613","Germany","Unknown",1320,0,0,2020-08-29
"6614","Italy","Abruzzo",3739,2872,472,2020-08-29
"6615","Italy","Basilicata",523,408,28,2020-08-29
"6616","Italy","Calabria",1443,1148,97,2020-08-29
"6617","Italy","Campania",6612,4396,445,2020-08-29
"6618","Italy","Emilia-Romagna",31696,24468,4459,2020-08-29
"6619","Italy","Friuli Venezia Giulia",3748,3052,348,2020-08-29
"6620","Italy","Lazio",10887,7127,878,2020-08-29
"6621","Italy","Liguria",10854,8790,1571,2020-08-29
"6622","Italy","Lombardia",99705,76200,16860,2020-08-29
"6623","Italy","Marche",7223,5940,987,2020-08-29
"6624","Italy","Molise",524,432,23,2020-08-29
"6625","Italy","P.A. Bolzano",2924,2442,292,2020-08-29
"6626","Italy","P.A. Trento",5084,4595,405,2020-08-29
"6627","Italy","Piemonte",32784,27256,4145,2020-08-29
"6628","Italy","Puglia",5333,4029,556,2020-08-29
"6629","Italy","Sardegna",2092,1267,134,2020-08-29
"6630","Italy","Sicilia",4257,2887,286,2020-08-29
"6631","Italy","Toscana",11687,9125,1141,2020-08-29
"6632","Italy","Umbria",1753,1435,80,2020-08-29
"6633","Italy","Valle d'Aosta",1230,1065,146,2020-08-29
"6634","Italy","Veneto",22755,19290,2120,2020-08-29
"6635","Switzerland","",41722,35200,2005,2020-08-29
"6636","United Kingdom","Anguilla",3,3,0,2020-08-29
"6637","United Kingdom","Bermuda",169,153,9,2020-08-29
"6638","United Kingdom","British Virgin Islands",35,8,1,2020-08-29
"6639","United Kingdom","Cayman Islands",205,202,1,2020-08-29
"6640","United Kingdom","Channel Islands",625,545,48,2020-08-29
"6641","United Kingdom","England",287502,0,36849,2020-08-29
"6642","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-29
"6643","United Kingdom","Gibraltar",275,226,0,2020-08-29
"6644","United Kingdom","Isle of Man",336,312,24,2020-08-29
"6645","United Kingdom","Montserrat",13,12,1,2020-08-29
"6646","United Kingdom","Northern Ireland",7138,0,560,2020-08-29
"6647","United Kingdom","Scotland",20195,0,2494,2020-08-29
"6648","United Kingdom","Turks and Caicos Islands",490,148,3,2020-08-29
"6649","United Kingdom","Unknown",0,0,0,2020-08-29
"6650","United Kingdom","Wales",17917,0,1595,2020-08-29
"6651","Germany","Baden-Wurttemberg",41773,36794,1866,2020-08-30
"6652","Germany","Bayern",57059,50553,2638,2020-08-30
"6653","Germany","Berlin",11188,10220,226,2020-08-30
"6654","Germany","Brandenburg",3905,3560,173,2020-08-30
"6655","Germany","Bremen",1992,1805,56,2020-08-30
"6656","Germany","Hamburg",6249,5506,266,2020-08-30
"6657","Germany","Hessen",15399,13202,531,2020-08-30
"6658","Germany","Mecklenburg-Vorpommern",1008,949,20,2020-08-30
"6659","Germany","Niedersachsen",16723,14809,661,2020-08-30
"6660","Germany","Nordrhein-Westfalen",58584,52620,1809,2020-08-30
"6661","Germany","Rheinland-Pfalz",9045,7918,243,2020-08-30
"6662","Germany","Saarland",3153,2840,175,2020-08-30
"6663","Germany","Sachsen",5949,5500,225,2020-08-30
"6664","Germany","Sachsen-Anhalt",2232,2045,65,2020-08-30
"6665","Germany","Schleswig-Holstein",4022,3642,160,2020-08-30
"6666","Germany","Thuringen",3624,3320,186,2020-08-30
"6667","Germany","Unknown",1400,0,0,2020-08-30
"6668","Italy","Abruzzo",3773,2872,472,2020-08-30
"6669","Italy","Basilicata",524,408,28,2020-08-30
"6670","Italy","Calabria",1477,1148,97,2020-08-30
"6671","Italy","Campania",6882,4412,445,2020-08-30
"6672","Italy","Emilia-Romagna",31805,24478,4459,2020-08-30
"6673","Italy","Friuli Venezia Giulia",3764,3056,348,2020-08-30
"6674","Italy","Lazio",11043,7130,878,2020-08-30
"6675","Italy","Liguria",10907,8827,1571,2020-08-30
"6676","Italy","Lombardia",99940,76248,16863,2020-08-30
"6677","Italy","Marche",7238,5949,987,2020-08-30
"6678","Italy","Molise",525,432,23,2020-08-30
"6679","Italy","P.A. Bolzano",2932,2450,292,2020-08-30
"6680","Italy","P.A. Trento",5092,4600,405,2020-08-30
"6681","Italy","Piemonte",32844,27293,4146,2020-08-30
"6682","Italy","Puglia",5402,4029,556,2020-08-30
"6683","Italy","Sardegna",2114,1268,134,2020-08-30
"6684","Italy","Sicilia",4291,2891,286,2020-08-30
"6685","Italy","Toscana",11785,9141,1141,2020-08-30
"6686","Italy","Umbria",1784,1442,80,2020-08-30
"6687","Italy","Valle d'Aosta",1232,1063,146,2020-08-30
"6688","Italy","Veneto",22864,19399,2120,2020-08-30
"6689","Switzerland","",42014,35800,2005,2020-08-30
"6690","United Kingdom","Anguilla",3,3,0,2020-08-30
"6691","United Kingdom","Bermuda",169,153,9,2020-08-30
"6692","United Kingdom","British Virgin Islands",47,8,1,2020-08-30
"6693","United Kingdom","Cayman Islands",205,202,1,2020-08-30
"6694","United Kingdom","Channel Islands",625,545,48,2020-08-30
"6695","United Kingdom","England",288989,0,36850,2020-08-30
"6696","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-30
"6697","United Kingdom","Gibraltar",285,228,0,2020-08-30
"6698","United Kingdom","Isle of Man",336,312,24,2020-08-30
"6699","United Kingdom","Montserrat",13,12,1,2020-08-30
"6700","United Kingdom","Northern Ireland",7187,0,560,2020-08-30
"6701","United Kingdom","Scotland",20318,0,2494,2020-08-30
"6702","United Kingdom","Turks and Caicos Islands",505,148,3,2020-08-30
"6703","United Kingdom","Unknown",0,0,0,2020-08-30
"6704","United Kingdom","Wales",17973,0,1595,2020-08-30
"6705","Germany","Baden-Wurttemberg",42117,36976,1866,2020-08-31
"6706","Germany","Bayern",57309,50855,2639,2020-08-31
"6707","Germany","Berlin",11265,10312,226,2020-08-31
"6708","Germany","Brandenburg",3906,3585,173,2020-08-31
"6709","Germany","Bremen",2005,1815,56,2020-08-31
"6710","Germany","Hamburg",6261,5543,266,2020-08-31
"6711","Germany","Hessen",15431,13350,531,2020-08-31
"6712","Germany","Mecklenburg-Vorpommern",1008,949,20,2020-08-31
"6713","Germany","Niedersachsen",16763,14913,661,2020-08-31
"6714","Germany","Nordrhein-Westfalen",58687,53110,1811,2020-08-31
"6715","Germany","Rheinland-Pfalz",9083,8005,243,2020-08-31
"6716","Germany","Saarland",3154,2850,175,2020-08-31
"6717","Germany","Sachsen",5961,5500,225,2020-08-31
"6718","Germany","Sachsen-Anhalt",2243,2052,65,2020-08-31
"6719","Germany","Schleswig-Holstein",4044,3659,160,2020-08-31
"6720","Germany","Thuringen",3628,3321,186,2020-08-31
"6721","Germany","Unknown",1937,0,0,2020-08-31
"6722","Italy","Abruzzo",3777,2878,472,2020-08-31
"6723","Italy","Basilicata",524,408,28,2020-08-31
"6724","Italy","Calabria",1491,1149,97,2020-08-31
"6725","Italy","Campania",7066,4411,445,2020-08-31
"6726","Italy","Emilia-Romagna",31922,24482,4463,2020-08-31
"6727","Italy","Friuli Venezia Giulia",3769,3056,348,2020-08-31
"6728","Italy","Lazio",11191,7139,878,2020-08-31
"6729","Italy","Liguria",10951,8839,1571,2020-08-31
"6730","Italy","Lombardia",100075,76258,16865,2020-08-31
"6731","Italy","Marche",7240,5955,987,2020-08-31
"6732","Italy","Molise",525,432,23,2020-08-31
"6733","Italy","P.A. Bolzano",2935,2453,292,2020-08-31
"6734","Italy","P.A. Trento",5096,4600,405,2020-08-31
"6735","Italy","Piemonte",32881,27303,4146,2020-08-31
"6736","Italy","Puglia",5440,4040,556,2020-08-31
"6737","Italy","Sardegna",2193,1270,134,2020-08-31
"6738","Italy","Sicilia",4317,2906,286,2020-08-31
"6739","Italy","Toscana",11858,9143,1141,2020-08-31
"6740","Italy","Umbria",1793,1445,80,2020-08-31
"6741","Italy","Valle d'Aosta",1241,1064,146,2020-08-31
"6742","Italy","Veneto",22929,18422,2120,2020-08-31
"6743","Switzerland","",42177,36100,2006,2020-08-31
"6744","United Kingdom","Anguilla",3,3,0,2020-08-31
"6745","United Kingdom","Bermuda",172,155,9,2020-08-31
"6746","United Kingdom","British Virgin Islands",47,8,1,2020-08-31
"6747","United Kingdom","Cayman Islands",205,202,1,2020-08-31
"6748","United Kingdom","Channel Islands",625,545,48,2020-08-31
"6749","United Kingdom","England",290138,0,36852,2020-08-31
"6750","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-31
"6751","United Kingdom","Gibraltar",288,232,0,2020-08-31
"6752","United Kingdom","Isle of Man",336,312,24,2020-08-31
"6753","United Kingdom","Montserrat",13,12,1,2020-08-31
"6754","United Kingdom","Northern Ireland",7245,0,560,2020-08-31
"6755","United Kingdom","Scotland",20478,0,2494,2020-08-31
"6756","United Kingdom","Turks and Caicos Islands",508,200,4,2020-08-31
"6757","United Kingdom","Unknown",0,0,0,2020-08-31
"6758","United Kingdom","Wales",18012,0,1595,2020-08-31
"6759","Germany","Baden-Wurttemberg",42365,37173,1866,2020-09-01
"6760","Germany","Bayern",57620,51149,2640,2020-09-01
"6761","Germany","Berlin",11346,10387,226,2020-09-01
"6762","Germany","Brandenburg",3911,3598,173,2020-09-01
"6763","Germany","Bremen",2018,1821,57,2020-09-01
"6764","Germany","Hamburg",6312,5574,266,2020-09-01
"6765","Germany","Hessen",15596,13497,532,2020-09-01
"6766","Germany","Mecklenburg-Vorpommern",1009,956,20,2020-09-01
"6767","Germany","Niedersachsen",16837,15021,660,2020-09-01
"6768","Germany","Nordrhein-Westfalen",59023,53745,1812,2020-09-01
"6769","Germany","Rheinland-Pfalz",9128,8070,243,2020-09-01
"6770","Germany","Saarland",3154,2855,175,2020-09-01
"6771","Germany","Sachsen",6013,5503,226,2020-09-01
"6772","Germany","Sachsen-Anhalt",2253,2052,65,2020-09-01
"6773","Germany","Schleswig-Holstein",4063,3681,160,2020-09-01
"6774","Germany","Thuringen",3637,3321,186,2020-09-01
"6775","Germany","Unknown",1730,0,0,2020-09-01
"6776","Italy","Abruzzo",3780,2902,472,2020-09-01
"6777","Italy","Basilicata",524,408,28,2020-09-01
"6778","Italy","Calabria",1513,1150,97,2020-09-01
"6779","Italy","Campania",7168,4430,446,2020-09-01
"6780","Italy","Emilia-Romagna",32021,24497,4463,2020-09-01
"6781","Italy","Friuli Venezia Giulia",3786,3061,348,2020-09-01
"6782","Italy","Lazio",11316,7153,878,2020-09-01
"6783","Italy","Liguria",10970,8839,1571,2020-09-01
"6784","Italy","Lombardia",100317,76368,16867,2020-09-01
"6785","Italy","Marche",7256,5960,987,2020-09-01
"6786","Italy","Molise",528,432,23,2020-09-01
"6787","Italy","P.A. Bolzano",2948,2455,292,2020-09-01
"6788","Italy","P.A. Trento",5099,4602,405,2020-09-01
"6789","Italy","Piemonte",32923,27313,4146,2020-09-01
"6790","Italy","Puglia",5479,4062,557,2020-09-01
"6791","Italy","Sardegna",2243,1272,134,2020-09-01
"6792","Italy","Sicilia",4350,2911,287,2020-09-01
"6793","Italy","Toscana",11898,9175,1142,2020-09-01
"6794","Italy","Umbria",1803,1445,80,2020-09-01
"6795","Italy","Valle d'Aosta",1241,1065,146,2020-09-01
"6796","Italy","Veneto",23026,18444,2122,2020-09-01
"6797","Switzerland","",42393,36300,2011,2020-09-01
"6798","United Kingdom","Anguilla",3,3,0,2020-09-01
"6799","United Kingdom","Bermuda",172,157,9,2020-09-01
"6800","United Kingdom","British Virgin Islands",47,8,1,2020-09-01
"6801","United Kingdom","Cayman Islands",205,204,1,2020-09-01
"6802","United Kingdom","Channel Islands",630,545,48,2020-09-01
"6803","United Kingdom","England",291179,0,36854,2020-09-01
"6804","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-09-01
"6805","United Kingdom","Gibraltar",290,237,0,2020-09-01
"6806","United Kingdom","Isle of Man",336,312,24,2020-09-01
"6807","United Kingdom","Montserrat",13,12,1,2020-09-01
"6808","United Kingdom","Northern Ireland",7294,0,560,2020-09-01
"6809","United Kingdom","Scotland",20632,0,2494,2020-09-01
"6810","United Kingdom","Turks and Caicos Islands",538,218,4,2020-09-01
"6811","United Kingdom","Unknown",0,0,0,2020-09-01
"6812","United Kingdom","Wales",18063,0,1596,2020-09-01
"6813","Germany","Baden-Wurttemberg",42607,37437,1867,2020-09-02
"6814","Germany","Bayern",57916,51474,2641,2020-09-02
"6815","Germany","Berlin",11430,10440,226,2020-09-02
"6816","Germany","Brandenburg",3915,3603,173,2020-09-02
"6817","Germany","Bremen",2040,1828,58,2020-09-02
"6818","Germany","Hamburg",6350,5617,267,2020-09-02
"6819","Germany","Hessen",15692,13682,534,2020-09-02
"6820","Germany","Mecklenburg-Vorpommern",1015,960,20,2020-09-02
"6821","Germany","Niedersachsen",16928,15112,664,2020-09-02
"6822","Germany","Nordrhein-Westfalen",59263,54084,1817,2020-09-02
"6823","Germany","Rheinland-Pfalz",9181,8154,243,2020-09-02
"6824","Germany","Saarland",3157,2875,175,2020-09-02
"6825","Germany","Sachsen",6053,5521,225,2020-09-02
"6826","Germany","Sachsen-Anhalt",2263,2073,65,2020-09-02
"6827","Germany","Schleswig-Holstein",4090,3702,161,2020-09-02
"6828","Germany","Thuringen",3644,3342,186,2020-09-02
"6829","Germany","Unknown",1867,0,0,2020-09-02
"6830","Italy","Abruzzo",3804,2902,472,2020-09-02
"6831","Italy","Basilicata",526,408,28,2020-09-02
"6832","Italy","Calabria",1545,1158,97,2020-09-02
"6833","Italy","Campania",7285,4437,446,2020-09-02
"6834","Italy","Emilia-Romagna",32128,24562,4463,2020-09-02
"6835","Italy","Friuli Venezia Giulia",3806,3070,349,2020-09-02
"6836","Italy","Lazio",11446,7161,878,2020-09-02
"6837","Italy","Liguria",11017,8839,1571,2020-09-02
"6838","Italy","Lombardia",100554,76407,16869,2020-09-02
"6839","Italy","Marche",7273,5966,987,2020-09-02
"6840","Italy","Molise",528,432,23,2020-09-02
"6841","Italy","P.A. Bolzano",2958,2460,292,2020-09-02
"6842","Italy","P.A. Trento",5132,4604,405,2020-09-02
"6843","Italy","Piemonte",32989,27321,4147,2020-09-02
"6844","Italy","Puglia",5546,4067,557,2020-09-02
"6845","Italy","Sardegna",2316,1272,135,2020-09-02
"6846","Italy","Sicilia",4433,2919,287,2020-09-02
"6847","Italy","Toscana",11967,9189,1142,2020-09-02
"6848","Italy","Umbria",1830,1452,80,2020-09-02
"6849","Italy","Valle d'Aosta",1243,1065,146,2020-09-02
"6850","Italy","Veneto",23189,18510,2123,2020-09-02
"6851","Switzerland","",42763,36500,2011,2020-09-02
"6852","United Kingdom","Anguilla",3,3,0,2020-09-02
"6853","United Kingdom","Bermuda",172,157,9,2020-09-02
"6854","United Kingdom","British Virgin Islands",47,8,1,2020-09-02
"6855","United Kingdom","Cayman Islands",205,204,1,2020-09-02
"6856","United Kingdom","Channel Islands",631,575,48,2020-09-02
"6857","United Kingdom","England",292418,0,36861,2020-09-02
"6858","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-09-02
"6859","United Kingdom","Gibraltar",295,240,0,2020-09-02
"6860","United Kingdom","Isle of Man",336,312,24,2020-09-02
"6861","United Kingdom","Montserrat",13,12,1,2020-09-02
"6862","United Kingdom","Northern Ireland",7365,0,562,2020-09-02
"6863","United Kingdom","Scotland",20788,0,2495,2020-09-02
"6864","United Kingdom","Turks and Caicos Islands",538,218,4,2020-09-02
"6865","United Kingdom","Unknown",0,0,0,2020-09-02
"6866","United Kingdom","Wales",18105,0,1596,2020-09-02
"6867","Germany","Baden-Wurttemberg",42918,37642,1864,2020-09-03
"6868","Germany","Bayern",58241,51819,2641,2020-09-03
"6869","Germany","Berlin",11528,10507,226,2020-09-03
"6870","Germany","Brandenburg",3924,3622,173,2020-09-03
"6871","Germany","Bremen",2051,1835,58,2020-09-03
"6872","Germany","Hamburg",6395,5647,267,2020-09-03
"6873","Germany","Hessen",15776,13848,534,2020-09-03
"6874","Germany","Mecklenburg-Vorpommern",1019,963,20,2020-09-03
"6875","Germany","Niedersachsen",17043,15180,665,2020-09-03
"6876","Germany","Nordrhein-Westfalen",59527,54672,1819,2020-09-03
"6877","Germany","Rheinland-Pfalz",9218,8206,243,2020-09-03
"6878","Germany","Saarland",3168,2890,175,2020-09-03
"6879","Germany","Sachsen",6085,5530,225,2020-09-03
"6880","Germany","Sachsen-Anhalt",2266,2086,65,2020-09-03
"6881","Germany","Schleswig-Holstein",4107,3722,161,2020-09-03
"6882","Germany","Thuringen",3652,3356,186,2020-09-03
"6883","Germany","Unknown",1922,0,0,2020-09-03
"6884","Italy","Abruzzo",3828,2902,472,2020-09-03
"6885","Italy","Basilicata",541,408,28,2020-09-03
"6886","Italy","Calabria",1558,1167,97,2020-09-03
"6887","Italy","Campania",7478,4452,446,2020-09-03
"6888","Italy","Emilia-Romagna",32246,24598,4463,2020-09-03
"6889","Italy","Friuli Venezia Giulia",3831,3080,349,2020-09-03
"6890","Italy","Lazio",11600,7177,879,2020-09-03
"6891","Italy","Liguria",11039,8840,1572,2020-09-03
"6892","Italy","Lombardia",100782,76467,16870,2020-09-03
"6893","Italy","Marche",7294,5971,988,2020-09-03
"6894","Italy","Molise",530,432,23,2020-09-03
"6895","Italy","P.A. Bolzano",2962,2464,292,2020-09-03
"6896","Italy","P.A. Trento",5223,4608,405,2020-09-03
"6897","Italy","Piemonte",33064,27330,4148,2020-09-03
"6898","Italy","Puglia",5624,4078,560,2020-09-03
"6899","Italy","Sardegna",2355,1274,135,2020-09-03
"6900","Italy","Sicilia",4487,2947,288,2020-09-03
"6901","Italy","Toscana",12080,9206,1143,2020-09-03
"6902","Italy","Umbria",1839,1457,80,2020-09-03
"6903","Italy","Valle d'Aosta",1247,1065,146,2020-09-03
"6904","Italy","Veneto",23304,18567,2123,2020-09-03
"6905","Switzerland","",43127,36500,2013,2020-09-03
"6906","United Kingdom","Anguilla",3,3,0,2020-09-03
"6907","United Kingdom","Bermuda",174,157,9,2020-09-03
"6908","United Kingdom","British Virgin Islands",47,8,1,2020-09-03
"6909","United Kingdom","Cayman Islands",205,204,1,2020-09-03
"6910","United Kingdom","Channel Islands",631,575,48,2020-09-03
"6911","United Kingdom","England",293925,0,36872,2020-09-03
"6912","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-09-03
"6913","United Kingdom","Gibraltar",298,246,0,2020-09-03
"6914","United Kingdom","Isle of Man",336,312,24,2020-09-03
"6915","United Kingdom","Montserrat",13,12,1,2020-09-03
"6916","United Kingdom","Northern Ireland",7442,0,563,2020-09-03
"6917","United Kingdom","Scotland",20889,0,2496,2020-09-03
"6918","United Kingdom","Turks and Caicos Islands",577,220,5,2020-09-03
"6919","United Kingdom","Unknown",0,0,0,2020-09-03
"6920","United Kingdom","Wales",18155,0,1596,2020-09-03
"6921","Germany","Baden-Wurttemberg",43251,37913,1865,2020-09-04
"6922","Germany","Bayern",58583,52085,2641,2020-09-04
"6923","Germany","Berlin",11622,10566,226,2020-09-04
"6924","Germany","Brandenburg",3935,3641,173,2020-09-04
"6925","Germany","Bremen",2059,1843,58,2020-09-04
"6926","Germany","Hamburg",6450,5679,267,2020-09-04
"6927","Germany","Hessen",15830,14010,535,2020-09-04
"6928","Germany","Mecklenburg-Vorpommern",1023,968,20,2020-09-04
"6929","Germany","Niedersachsen",17144,15264,665,2020-09-04
"6930","Germany","Nordrhein-Westfalen",59810,54921,1821,2020-09-04
"6931","Germany","Rheinland-Pfalz",9272,8277,243,2020-09-04
"6932","Germany","Saarland",3170,2900,175,2020-09-04
"6933","Germany","Sachsen",6119,5539,225,2020-09-04
"6934","Germany","Sachsen-Anhalt",2277,2092,66,2020-09-04
"6935","Germany","Schleswig-Holstein",4115,3742,161,2020-09-04
"6936","Germany","Thuringen",3657,3362,186,2020-09-04
"6937","Germany","Unknown",1966,0,0,2020-09-04
"6938","Italy","Abruzzo",3853,2910,472,2020-09-04
"6939","Italy","Basilicata",548,412,28,2020-09-04
"6940","Italy","Calabria",1577,1167,97,2020-09-04
"6941","Italy","Campania",7649,4471,447,2020-09-04
"6942","Italy","Emilia-Romagna",32371,24719,4463,2020-09-04
"6943","Italy","Friuli Venezia Giulia",3854,3093,349,2020-09-04
"6944","Italy","Lazio",11771,7204,879,2020-09-04
"6945","Italy","Liguria",11086,8841,1572,2020-09-04
"6946","Italy","Lombardia",101119,76574,16876,2020-09-04
"6947","Italy","Marche",7311,5982,988,2020-09-04
"6948","Italy","Molise",534,433,23,2020-09-04
"6949","Italy","P.A. Bolzano",2973,2472,292,2020-09-04
"6950","Italy","P.A. Trento",5246,4611,405,2020-09-04
"6951","Italy","Piemonte",33146,27349,4149,2020-09-04
"6952","Italy","Puglia",5741,4095,560,2020-09-04
"6953","Italy","Sardegna",2421,1276,135,2020-09-04
"6954","Italy","Sicilia",4565,2993,288,2020-09-04
"6955","Italy","Toscana",12179,9219,1143,2020-09-04
"6956","Italy","Umbria",1874,1467,80,2020-09-04
"6957","Italy","Valle d'Aosta",1249,1068,146,2020-09-04
"6958","Italy","Veneto",23577,18671,2126,2020-09-04
"6959","Switzerland","",43532,36500,2013,2020-09-04
"6960","United Kingdom","Anguilla",3,3,0,2020-09-04
"6961","United Kingdom","Bermuda",175,158,9,2020-09-04
"6962","United Kingdom","British Virgin Islands",63,10,1,2020-09-04
"6963","United Kingdom","Cayman Islands",205,204,1,2020-09-04
"6964","United Kingdom","Channel Islands",631,575,48,2020-09-04
"6965","United Kingdom","England",295594,0,36881,2020-09-04
"6966","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-09-04
"6967","United Kingdom","Gibraltar",305,248,0,2020-09-04
"6968","United Kingdom","Isle of Man",336,312,24,2020-09-04
"6969","United Kingdom","Montserrat",13,12,1,2020-09-04
"6970","United Kingdom","Northern Ireland",7503,0,564,2020-09-04
"6971","United Kingdom","Scotland",21048,0,2496,2020-09-04
"6972","United Kingdom","Turks and Caicos Islands",591,221,5,2020-09-04
"6973","United Kingdom","Unknown",0,0,0,2020-09-04
"6974","United Kingdom","Wales",18206,0,1596,2020-09-04
"6975","Germany","Baden-Wurttemberg",43415,38094,1865,2020-09-05
"6976","Germany","Bayern",58999,52313,2641,2020-09-05
"6977","Germany","Berlin",11702,10610,226,2020-09-05
"6978","Germany","Brandenburg",3954,3659,173,2020-09-05
"6979","Germany","Bremen",2059,1851,58,2020-09-05
"6980","Germany","Hamburg",6485,5698,267,2020-09-05
"6981","Germany","Hessen",15978,14118,535,2020-09-05
"6982","Germany","Mecklenburg-Vorpommern",1023,971,20,2020-09-05
"6983","Germany","Niedersachsen",17218,15329,665,2020-09-05
"6984","Germany","Nordrhein-Westfalen",60085,54921,1823,2020-09-05
"6985","Germany","Rheinland-Pfalz",9315,8328,243,2020-09-05
"6986","Germany","Saarland",3189,2906,175,2020-09-05
"6987","Germany","Sachsen",6138,5553,225,2020-09-05
"6988","Germany","Sachsen-Anhalt",2277,2098,66,2020-09-05
"6989","Germany","Schleswig-Holstein",4120,3753,161,2020-09-05
"6990","Germany","Thuringen",3676,3368,186,2020-09-05
"6991","Germany","Unknown",1425,0,0,2020-09-05
"6992","Italy","Abruzzo",3865,2910,472,2020-09-05
"6993","Italy","Basilicata",555,412,28,2020-09-05
"6994","Italy","Calabria",1596,1173,98,2020-09-05
"6995","Italy","Campania",7768,4476,448,2020-09-05
"6996","Italy","Emilia-Romagna",32505,24790,4464,2020-09-05
"6997","Italy","Friuli Venezia Giulia",3903,3109,349,2020-09-05
"6998","Italy","Lazio",11929,7242,880,2020-09-05
"6999","Italy","Liguria",11181,8901,1573,2020-09-05
"7000","Italy","Lombardia",101507,76708,16877,2020-09-05
"7001","Italy","Marche",7343,5986,988,2020-09-05
"7002","Italy","Molise",534,436,23,2020-09-05
"7003","Italy","P.A. Bolzano",2996,2486,292,2020-09-05
"7004","Italy","P.A. Trento",5299,4618,405,2020-09-05
"7005","Italy","Piemonte",33200,27365,4150,2020-09-05
"7006","Italy","Puglia",5796,4112,562,2020-09-05
"7007","Italy","Sardegna",2486,1280,136,2020-09-05
"7008","Italy","Sicilia",4679,3047,289,2020-09-05
"7009","Italy","Toscana",12292,9260,1143,2020-09-05
"7010","Italy","Umbria",1890,1472,81,2020-09-05
