"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"468","Germany","Nordrhein-Westfalen",55049,48707,1780,2020-08-18
"469","Germany","Rheinland-Pfalz",8264,7396,242,2020-08-18
"470","Germany","Saarland",3008,2709,174,2020-08-18
"471","Germany","Sachsen",5746,5343,225,2020-08-18
"472","Germany","Sachsen-Anhalt",2137,1979,64,2020-08-18
"473","Germany","Schleswig-Holstein",3825,3400,158,2020-08-18
"474","Germany","Thuringen",3505,3230,186,2020-08-18
"475","Germany","Unknown",2082,0,0,2020-08-18
"476","Germany","Baden-Wurttemberg",39230,35704,1860,2020-08-19
"477","Germany","Bayern",53748,48867,2631,2020-08-19
"478","Germany","Berlin",10462,9442,224,2020-08-19
"479","Germany","Brandenburg",3765,3446,173,2020-08-19
"480","Germany","Bremen",1881,1741,56,2020-08-19
"481","Germany","Hamburg",5953,5217,264,2020-08-19
"482","Germany","Hessen",13842,11980,528,2020-08-19
"483","Germany","Mecklenburg-Vorpommern",981,889,20,2020-08-19
"484","Germany","Niedersachsen",15681,14050,658,2020-08-19
"485","Germany","Nordrhein-Westfalen",55375,48973,1783,2020-08-19
"486","Germany","Rheinland-Pfalz",8369,7434,242,2020-08-19
"487","Germany","Saarland",3017,2741,174,2020-08-19
"488","Germany","Sachsen",5761,5351,225,2020-08-19
"489","Germany","Sachsen-Anhalt",2149,1979,65,2020-08-19
"490","Germany","Schleswig-Holstein",3851,3400,160,2020-08-19
"491","Germany","Thuringen",3509,3240,186,2020-08-19
"492","Germany","Unknown",2132,0,0,2020-08-19
"493","Germany","Baden-Wurttemberg",39496,35788,1863,2020-08-20
"494","Germany","Bayern",54147,48977,2631,2020-08-20
"495","Germany","Berlin",10542,9513,226,2020-08-20
"496","Germany","Brandenburg",3782,3453,173,2020-08-20
"497","Germany","Bremen",1888,1744,56,2020-08-20
"498","Germany","Hamburg",5988,5261,264,2020-08-20
"499","Germany","Hessen",14029,12064,528,2020-08-20
"500","Germany","Mecklenburg-Vorpommern",984,894,20,2020-08-20
"501","Germany","Niedersachsen",15800,14121,659,2020-08-20
"502","Germany","Nordrhein-Westfalen",55770,49289,1790,2020-08-20
"503","Germany","Rheinland-Pfalz",8475,7468,242,2020-08-20
"504","Germany","Saarland",3039,2748,174,2020-08-20
"505","Germany","Sachsen",5784,5389,226,2020-08-20
"506","Germany","Sachsen-Anhalt",2158,1982,65,2020-08-20
"507","Germany","Schleswig-Holstein",3872,3418,160,2020-08-20
"508","Germany","Thuringen",3523,3250,186,2020-08-20
"509","Germany","Unknown",2015,0,0,2020-08-20
"510","Germany","Baden-Wurttemberg",39832,35866,1863,2020-08-21
"511","Germany","Bayern",54494,49084,2632,2020-08-21
"512","Germany","Berlin",10654,9609,226,2020-08-21
"513","Germany","Brandenburg",3800,3464,173,2020-08-21
"514","Germany","Bremen",1896,1753,56,2020-08-21
"515","Germany","Hamburg",6018,5282,265,2020-08-21
"516","Germany","Hessen",14260,12183,528,2020-08-21
"517","Germany","Mecklenburg-Vorpommern",989,906,20,2020-08-21
"518","Germany","Niedersachsen",15941,14221,659,2020-08-21
"519","Germany","Nordrhein-Westfalen",56157,49947,1792,2020-08-21
"520","Germany","Rheinland-Pfalz",8541,7518,242,2020-08-21
"521","Germany","Saarland",3044,2756,174,2020-08-21
"522","Germany","Sachsen",5800,5389,225,2020-08-21
"523","Germany","Sachsen-Anhalt",2173,1982,65,2020-08-21
"524","Germany","Schleswig-Holstein",3890,3446,160,2020-08-21
"525","Germany","Thuringen",3530,3250,186,2020-08-21
"526","Germany","Unknown",2010,0,0,2020-08-21
"527","Germany","Baden-Wurttemberg",40034,35934,1863,2020-08-22
"528","Germany","Bayern",54843,49182,2633,2020-08-22
"529","Germany","Berlin",10716,9660,226,2020-08-22
"530","Germany","Brandenburg",3817,3470,173,2020-08-22
"531","Germany","Bremen",1896,1758,56,2020-08-22
"532","Germany","Hamburg",6045,5308,265,2020-08-22
"533","Germany","Hessen",14409,12262,528,2020-08-22
"534","Germany","Mecklenburg-Vorpommern",992,913,20,2020-08-22
"535","Germany","Niedersachsen",16038,14281,659,2020-08-22
"536","Germany","Nordrhein-Westfalen",56599,50411,1797,2020-08-22
"537","Germany","Rheinland-Pfalz",8608,7563,242,2020-08-22
"538","Germany","Saarland",3055,2760,174,2020-08-22
"539","Germany","Sachsen",5806,5407,225,2020-08-22
"540","Germany","Sachsen-Anhalt",2173,1993,65,2020-08-22
"541","Germany","Schleswig-Holstein",3902,3454,160,2020-08-22
"542","Germany","Thuringen",3546,3250,186,2020-08-22
"543","Germany","Unknown",1382,0,0,2020-08-22
"544","Germany","Baden-Wurttemberg",40034,35997,1863,2020-08-23
"545","Germany","Bayern",54858,49267,2633,2020-08-23
"546","Germany","Berlin",10727,9721,226,2020-08-23
"547","Germany","Brandenburg",3826,3477,173,2020-08-23
"548","Germany","Bremen",1900,1759,56,2020-08-23
"549","Germany","Hamburg",6053,5321,265,2020-08-23
"550","Germany","Hessen",14587,12311,528,2020-08-23
"551","Germany","Mecklenburg-Vorpommern",994,915,20,2020-08-23
"552","Germany","Niedersachsen",16079,14311,660,2020-08-23
"553","Germany","Nordrhein-Westfalen",56784,50411,1798,2020-08-23
"554","Germany","Rheinland-Pfalz",8661,7578,243,2020-08-23
"555","Germany","Saarland",3071,2760,174,2020-08-23
"556","Germany","Sachsen",5820,5410,225,2020-08-23
"557","Germany","Sachsen-Anhalt",2182,1997,65,2020-08-23
"558","Germany","Schleswig-Holstein",3904,3500,160,2020-08-23
"559","Germany","Thuringen",3547,3250,186,2020-08-23
"560","Germany","Unknown",1467,0,0,2020-08-23
"561","Germany","Baden-Wurttemberg",40360,36103,1863,2020-08-24
"562","Germany","Bayern",55156,49444,2634,2020-08-24
"563","Germany","Berlin",10785,9806,226,2020-08-24
"564","Germany","Brandenburg",3827,3480,173,2020-08-24
"565","Germany","Bremen",1915,1767,56,2020-08-24
"566","Germany","Hamburg",6082,5335,265,2020-08-24
"567","Germany","Hessen",14657,12419,528,2020-08-24
"568","Germany","Mecklenburg-Vorpommern",997,917,20,2020-08-24
"569","Germany","Niedersachsen",16096,14376,660,2020-08-24
"570","Germany","Nordrhein-Westfalen",56916,50411,1798,2020-08-24
"571","Germany","Rheinland-Pfalz",8675,7628,243,2020-08-24
"572","Germany","Saarland",3076,2774,174,2020-08-24
"573","Germany","Sachsen",5825,5421,225,2020-08-24
"574","Germany","Sachsen-Anhalt",2186,2009,65,2020-08-24
"575","Germany","Schleswig-Holstein",3927,3500,160,2020-08-24
"576","Germany","Thuringen",3553,3263,186,2020-08-24
"577","Germany","Unknown",2089,0,0,2020-08-24
"578","Germany","Baden-Wurttemberg",40687,36212,1862,2020-08-25
"579","Germany","Bayern",55493,49624,2634,2020-08-25
"580","Germany","Berlin",10851,9875,226,2020-08-25
"581","Germany","Brandenburg",3843,3491,173,2020-08-25
"582","Germany","Bremen",1927,1767,56,2020-08-25
"583","Germany","Hamburg",6109,5365,265,2020-08-25
"584","Germany","Hessen",14809,12525,528,2020-08-25
"585","Germany","Mecklenburg-Vorpommern",998,925,20,2020-08-25
"586","Germany","Niedersachsen",16223,14458,662,2020-08-25
"587","Germany","Nordrhein-Westfalen",57213,51380,1802,2020-08-25
"588","Germany","Rheinland-Pfalz",8734,7671,243,2020-08-25
"589","Germany","Saarland",3080,2786,174,2020-08-25
"590","Germany","Sachsen",5834,5432,225,2020-08-25
"591","Germany","Sachsen-Anhalt",2202,2017,65,2020-08-25
"592","Germany","Schleswig-Holstein",3960,3536,160,2020-08-25
"593","Germany","Thuringen",3564,3269,186,2020-08-25
"594","Germany","Unknown",2056,0,0,2020-08-25
"595","Germany","Baden-Wurttemberg",40964,36357,1863,2020-08-26
"596","Germany","Bayern",55840,49799,2635,2020-08-26
"597","Germany","Berlin",10933,9972,226,2020-08-26
"598","Germany","Brandenburg",3855,3511,173,2020-08-26
"599","Germany","Bremen",1947,1780,56,2020-08-26
"600","Germany","Hamburg",6136,5401,265,2020-08-26
"601","Germany","Hessen",15025,12675,528,2020-08-26
"602","Germany","Mecklenburg-Vorpommern",999,932,20,2020-08-26
"603","Germany","Niedersachsen",16354,14541,662,2020-08-26
"604","Germany","Nordrhein-Westfalen",57560,51884,1804,2020-08-26
"605","Germany","Rheinland-Pfalz",8802,7729,243,2020-08-26
"606","Germany","Saarland",3085,2795,174,2020-08-26
"607","Germany","Sachsen",5860,5442,225,2020-08-26
"608","Germany","Sachsen-Anhalt",2212,2021,65,2020-08-26
"609","Germany","Schleswig-Holstein",3980,3566,160,2020-08-26
"610","Germany","Thuringen",3571,3286,186,2020-08-26
"611","Germany","Unknown",1887,0,0,2020-08-26
"612","Germany","Baden-Wurttemberg",41247,36481,1864,2020-08-27
"613","Germany","Bayern",56332,50014,2635,2020-08-27
"614","Germany","Berlin",11010,10051,226,2020-08-27
"615","Germany","Brandenburg",3881,3523,173,2020-08-27
"616","Germany","Bremen",1960,1785,56,2020-08-27
"617","Germany","Hamburg",6166,5423,266,2020-08-27
"618","Germany","Hessen",15105,12816,529,2020-08-27
"619","Germany","Mecklenburg-Vorpommern",1001,936,20,2020-08-27
"620","Germany","Niedersachsen",16463,14630,661,2020-08-27
"621","Germany","Nordrhein-Westfalen",57826,52265,1807,2020-08-27
"622","Germany","Rheinland-Pfalz",8851,7798,243,2020-08-27
"623","Germany","Saarland",3095,2805,174,2020-08-27
"624","Germany","Sachsen",5889,5452,225,2020-08-27
"625","Germany","Sachsen-Anhalt",2221,2025,65,2020-08-27
"626","Germany","Schleswig-Holstein",3999,3595,160,2020-08-27
"627","Germany","Thuringen",3585,3310,186,2020-08-27
"628","Germany","Unknown",1940,0,0,2020-08-27
"629","Germany","Baden-Wurttemberg",41574,36630,1862,2020-08-28
"630","Germany","Bayern",56764,50250,2636,2020-08-28
"631","Germany","Berlin",11124,10129,226,2020-08-28
"632","Germany","Brandenburg",3895,3541,173,2020-08-28
"633","Germany","Bremen",1983,1774,56,2020-08-28
"634","Germany","Hamburg",6192,5500,266,2020-08-28
"635","Germany","Hessen",15232,12983,530,2020-08-28
"636","Germany","Mecklenburg-Vorpommern",1004,938,20,2020-08-28
"637","Germany","Niedersachsen",16555,14700,659,2020-08-28
"638","Germany","Nordrhein-Westfalen",58189,52620,1808,2020-08-28
"639","Germany","Rheinland-Pfalz",8920,7841,243,2020-08-28
"640","Germany","Saarland",3112,2820,175,2020-08-28
"641","Germany","Sachsen",5930,5500,225,2020-08-28
"642","Germany","Sachsen-Anhalt",2229,2035,65,2020-08-28
"643","Germany","Schleswig-Holstein",4014,3615,160,2020-08-28
"644","Germany","Thuringen",3592,3310,186,2020-08-28
"645","Germany","Unknown",1817,0,0,2020-08-28
"646","Germany","Baden-Wurttemberg",41773,36717,1866,2020-08-29
"647","Germany","Bayern",57044,50386,2638,2020-08-29
"648","Germany","Berlin",11182,10185,226,2020-08-29
"649","Germany","Brandenburg",3904,3548,173,2020-08-29
"650","Germany","Bremen",1983,1800,56,2020-08-29
"651","Germany","Hamburg",6226,5500,266,2020-08-29
"652","Germany","Hessen",15351,13112,530,2020-08-29
"653","Germany","Mecklenburg-Vorpommern",1007,946,20,2020-08-29
"654","Germany","Niedersachsen",16672,14773,661,2020-08-29
"655","Germany","Nordrhein-Westfalen",58452,52620,1809,2020-08-29
"656","Germany","Rheinland-Pfalz",9000,7875,243,2020-08-29
"657","Germany","Saarland",3126,2836,175,2020-08-29
"658","Germany","Sachsen",5934,5500,225,2020-08-29
"659","Germany","Sachsen-Anhalt",2229,2040,65,2020-08-29
"660","Germany","Schleswig-Holstein",4021,3632,160,2020-08-29
"661","Germany","Thuringen",3611,3320,186,2020-08-29
"662","Germany","Unknown",1320,0,0,2020-08-29
"663","Germany","Baden-Wurttemberg",41773,36794,1866,2020-08-30
"664","Germany","Bayern",57059,50553,2638,2020-08-30
"665","Germany","Berlin",11188,10220,226,2020-08-30
"666","Germany","Brandenburg",3905,3560,173,2020-08-30
"667","Germany","Bremen",1992,1805,56,2020-08-30
"668","Germany","Hamburg",6249,5506,266,2020-08-30
"669","Germany","Hessen",15399,13202,531,2020-08-30
"670","Germany","Mecklenburg-Vorpommern",1008,949,20,2020-08-30
"671","Germany","Niedersachsen",16723,14809,661,2020-08-30
"672","Germany","Nordrhein-Westfalen",58584,52620,1809,2020-08-30
"673","Germany","Rheinland-Pfalz",9045,7918,243,2020-08-30
"674","Germany","Saarland",3153,2840,175,2020-08-30
"675","Germany","Sachsen",5949,5500,225,2020-08-30
"676","Germany","Sachsen-Anhalt",2232,2045,65,2020-08-30
"677","Germany","Schleswig-Holstein",4022,3642,160,2020-08-30
"678","Germany","Thuringen",3624,3320,186,2020-08-30
"679","Germany","Unknown",1400,0,0,2020-08-30
