"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"484","Italy","Marche",7019,5842,987,2020-08-14
"485","Italy","Molise",485,427,23,2020-08-14
"486","Italy","P.A. Bolzano",2784,2369,292,2020-08-14
"487","Italy","P.A. Trento",5003,4535,405,2020-08-14
"488","Italy","Piemonte",31997,26984,4139,2020-08-14
"489","Italy","Puglia",4821,3981,554,2020-08-14
"490","Italy","Sardegna",1484,1247,134,2020-08-14
"491","Italy","Sicilia",3681,2766,284,2020-08-14
"492","Italy","Toscana",10761,9020,1137,2020-08-14
"493","Italy","Umbria",1532,1384,80,2020-08-14
"494","Italy","Valle d'Aosta",1217,1058,146,2020-08-14
"495","Italy","Veneto",21012,17447,2095,2020-08-14
"496","Italy","Abruzzo",3558,2834,472,2020-08-15
"497","Italy","Basilicata",486,392,28,2020-08-15
"498","Italy","Calabria",1345,1105,97,2020-08-15
"499","Italy","Campania",5232,4303,440,2020-08-15
"500","Italy","Emilia-Romagna",30385,24178,4453,2020-08-15
"501","Italy","Friuli Venezia Giulia",3499,2962,348,2020-08-15
"502","Italy","Lazio",9059,6971,870,2020-08-15
"503","Italy","Liguria",10446,8604,1569,2020-08-15
"504","Italy","Lombardia",97319,75125,16837,2020-08-15
"505","Italy","Marche",7030,5849,987,2020-08-15
"506","Italy","Molise",487,429,23,2020-08-15
"507","Italy","P.A. Bolzano",2793,2375,292,2020-08-15
"508","Italy","P.A. Trento",5003,4538,405,2020-08-15
"509","Italy","Piemonte",32044,27025,4139,2020-08-15
"510","Italy","Puglia",4843,3981,554,2020-08-15
"511","Italy","Sardegna",1489,1254,134,2020-08-15
"512","Italy","Sicilia",3727,2766,284,2020-08-15
"513","Italy","Toscana",10799,9028,1138,2020-08-15
"514","Italy","Umbria",1545,1385,80,2020-08-15
"515","Italy","Valle d'Aosta",1217,1060,146,2020-08-15
"516","Italy","Veneto",21132,17476,2096,2020-08-15
"517","Italy","Abruzzo",3560,2834,472,2020-08-16
"518","Italy","Basilicata",485,392,28,2020-08-16
"519","Italy","Calabria",1348,1105,97,2020-08-16
"520","Italy","Campania",5278,4305,440,2020-08-16
"521","Italy","Emilia-Romagna",30436,24178,4453,2020-08-16
"522","Italy","Friuli Venezia Giulia",3507,2963,348,2020-08-16
"523","Italy","Lazio",9127,6973,870,2020-08-16
"524","Italy","Liguria",10458,8604,1569,2020-08-16
"525","Italy","Lombardia",97380,75163,16840,2020-08-16
"526","Italy","Marche",7035,5854,987,2020-08-16
"527","Italy","Molise",487,429,23,2020-08-16
"528","Italy","P.A. Bolzano",2802,2381,292,2020-08-16
"529","Italy","P.A. Trento",5003,4539,405,2020-08-16
"530","Italy","Piemonte",32084,27080,4139,2020-08-16
"531","Italy","Puglia",4858,3981,554,2020-08-16
"532","Italy","Sardegna",1493,1254,134,2020-08-16
"533","Italy","Sicilia",3766,2769,285,2020-08-16
"534","Italy","Toscana",10833,9028,1138,2020-08-16
"535","Italy","Umbria",1548,1385,80,2020-08-16
"536","Italy","Valle d'Aosta",1217,1062,146,2020-08-16
"537","Italy","Veneto",21210,17507,2096,2020-08-16
"538","Italy","Abruzzo",3565,2838,472,2020-08-17
"539","Italy","Basilicata",485,392,28,2020-08-17
"540","Italy","Calabria",1352,1106,97,2020-08-17
"541","Italy","Campania",5312,4305,440,2020-08-17
"542","Italy","Emilia-Romagna",30477,24210,4453,2020-08-17
"543","Italy","Friuli Venezia Giulia",3512,2963,348,2020-08-17
"544","Italy","Lazio",9178,6979,870,2020-08-17
"545","Italy","Liguria",10474,8610,1569,2020-08-17
"546","Italy","Lombardia",97423,75248,16840,2020-08-17
"547","Italy","Marche",7043,5861,987,2020-08-17
"548","Italy","Molise",487,429,23,2020-08-17
"549","Italy","P.A. Bolzano",2804,2385,292,2020-08-17
"550","Italy","P.A. Trento",5004,4540,405,2020-08-17
"551","Italy","Piemonte",32100,27086,4140,2020-08-17
"552","Italy","Puglia",4862,3982,555,2020-08-17
"553","Italy","Sardegna",1500,1256,134,2020-08-17
"554","Italy","Sicilia",3780,2776,286,2020-08-17
"555","Italy","Toscana",10854,9028,1139,2020-08-17
"556","Italy","Umbria",1549,1384,80,2020-08-17
"557","Italy","Valle d'Aosta",1218,1064,146,2020-08-17
"558","Italy","Veneto",21256,17526,2096,2020-08-17
"559","Italy","Abruzzo",3570,2840,472,2020-08-18
"560","Italy","Basilicata",491,393,28,2020-08-18
"561","Italy","Calabria",1357,1106,97,2020-08-18
"562","Italy","Campania",5347,4311,440,2020-08-18
"563","Italy","Emilia-Romagna",30498,24255,4454,2020-08-18
"564","Italy","Friuli Venezia Giulia",3522,2970,348,2020-08-18
"565","Italy","Lazio",9221,6991,871,2020-08-18
"566","Italy","Liguria",10501,8610,1569,2020-08-18
"567","Italy","Lombardia",97473,75319,16840,2020-08-18
"568","Italy","Marche",7058,5866,987,2020-08-18
"569","Italy","Molise",496,429,23,2020-08-18
"570","Italy","P.A. Bolzano",2804,2385,292,2020-08-18
"571","Italy","P.A. Trento",5006,4542,405,2020-08-18
"572","Italy","Piemonte",32127,27089,4141,2020-08-18
"573","Italy","Puglia",4882,3987,555,2020-08-18
"574","Italy","Sardegna",1512,1256,134,2020-08-18
"575","Italy","Sicilia",3793,2785,286,2020-08-18
"576","Italy","Toscana",10885,9028,1139,2020-08-18
"577","Italy","Umbria",1559,1386,80,2020-08-18
"578","Italy","Valle d'Aosta",1218,1064,146,2020-08-18
"579","Italy","Veneto",21316,17530,2098,2020-08-18
"580","Italy","Abruzzo",3577,2840,472,2020-08-19
"581","Italy","Basilicata",492,393,28,2020-08-19
"582","Italy","Calabria",1367,1120,97,2020-08-19
"583","Italy","Campania",5403,4345,440,2020-08-19
"584","Italy","Emilia-Romagna",30574,24324,4455,2020-08-19
"585","Italy","Friuli Venezia Giulia",3533,2975,348,2020-08-19
"586","Italy","Lazio",9296,6996,871,2020-08-19
"587","Italy","Liguria",10531,8619,1569,2020-08-19
"588","Italy","Lombardia",97564,75398,16844,2020-08-19
"589","Italy","Marche",7065,5871,987,2020-08-19
"590","Italy","Molise",503,429,23,2020-08-19
"591","Italy","P.A. Bolzano",2811,2397,292,2020-08-19
"592","Italy","P.A. Trento",5008,4559,405,2020-08-19
"593","Italy","Piemonte",32169,27096,4142,2020-08-19
"594","Italy","Puglia",4915,3990,555,2020-08-19
"595","Italy","Sardegna",1549,1261,134,2020-08-19
"596","Italy","Sicilia",3838,2786,286,2020-08-19
"597","Italy","Toscana",10925,9040,1139,2020-08-19
"598","Italy","Umbria",1563,1388,80,2020-08-19
"599","Italy","Valle d'Aosta",1220,1064,146,2020-08-19
"600","Italy","Veneto",21375,17615,2099,2020-08-19
"601","Italy","Abruzzo",3581,2841,472,2020-08-20
"602","Italy","Basilicata",494,393,28,2020-08-20
"603","Italy","Calabria",1377,1129,97,2020-08-20
"604","Italy","Campania",5456,4345,440,2020-08-20
"605","Italy","Emilia-Romagna",30626,24355,4455,2020-08-20
"606","Italy","Friuli Venezia Giulia",3547,2977,348,2020-08-20
"607","Italy","Lazio",9411,6999,872,2020-08-20
"608","Italy","Liguria",10562,8636,1571,2020-08-20
"609","Italy","Lombardia",97718,75449,16846,2020-08-20
"610","Italy","Marche",7078,5874,987,2020-08-20
"611","Italy","Molise",507,429,23,2020-08-20
"612","Italy","P.A. Bolzano",2832,2401,292,2020-08-20
"613","Italy","P.A. Trento",5012,4563,405,2020-08-20
"614","Italy","Piemonte",32221,27102,4142,2020-08-20
"615","Italy","Puglia",4935,3991,555,2020-08-20
"616","Italy","Sardegna",1567,1262,134,2020-08-20
"617","Italy","Sicilia",3875,2799,286,2020-08-20
"618","Italy","Toscana",10984,9044,1139,2020-08-20
"619","Italy","Umbria",1580,1388,80,2020-08-20
"620","Italy","Valle d'Aosta",1221,1064,146,2020-08-20
"621","Italy","Veneto",21534,17645,2100,2020-08-20
"622","Italy","Abruzzo",3604,2843,472,2020-08-21
"623","Italy","Basilicata",494,403,28,2020-08-21
"624","Italy","Calabria",1379,1129,97,2020-08-21
"625","Italy","Campania",5523,4348,440,2020-08-21
"626","Italy","Emilia-Romagna",30708,24392,4455,2020-08-21
"627","Italy","Friuli Venezia Giulia",3583,2992,348,2020-08-21
"628","Italy","Lazio",9548,7009,873,2020-08-21
"629","Italy","Liguria",10583,8647,1571,2020-08-21
"630","Italy","Lombardia",97892,75546,16852,2020-08-21
"631","Italy","Marche",7095,5876,987,2020-08-21
"632","Italy","Molise",509,430,23,2020-08-21
"633","Italy","P.A. Bolzano",2837,2404,292,2020-08-21
"634","Italy","P.A. Trento",5016,4570,405,2020-08-21
"635","Italy","Piemonte",32260,27117,4142,2020-08-21
"636","Italy","Puglia",4970,3996,555,2020-08-21
"637","Italy","Sardegna",1609,1262,134,2020-08-21
"638","Italy","Sicilia",3919,2805,286,2020-08-21
"639","Italy","Toscana",11063,9046,1139,2020-08-21
"640","Italy","Umbria",1602,1398,80,2020-08-21
"641","Italy","Valle d'Aosta",1221,1064,146,2020-08-21
"642","Italy","Veneto",21650,17683,2102,2020-08-21
"643","Italy","Abruzzo",3628,2843,472,2020-08-22
"644","Italy","Basilicata",497,403,28,2020-08-22
"645","Italy","Calabria",1390,1135,97,2020-08-22
"646","Italy","Campania",5584,4352,440,2020-08-22
"647","Italy","Emilia-Romagna",30788,24408,4455,2020-08-22
"648","Italy","Friuli Venezia Giulia",3616,2996,348,2020-08-22
"649","Italy","Lazio",9763,7020,873,2020-08-22
"650","Italy","Liguria",10617,8671,1571,2020-08-22
"651","Italy","Lombardia",98077,75649,16852,2020-08-22
"652","Italy","Marche",7105,5876,987,2020-08-22
"653","Italy","Molise",510,430,23,2020-08-22
"654","Italy","P.A. Bolzano",2856,2418,292,2020-08-22
"655","Italy","P.A. Trento",5025,4580,405,2020-08-22
"656","Italy","Piemonte",32301,27127,4143,2020-08-22
"657","Italy","Puglia",4992,4001,555,2020-08-22
"658","Italy","Sardegna",1653,1262,134,2020-08-22
"659","Italy","Sicilia",3967,2807,286,2020-08-22
"660","Italy","Toscana",11116,9049,1139,2020-08-22
"661","Italy","Umbria",1620,1398,80,2020-08-22
"662","Italy","Valle d'Aosta",1221,1064,146,2020-08-22
"663","Italy","Veneto",21810,17714,2104,2020-08-22
"664","Italy","Abruzzo",3648,2844,472,2020-08-23
"665","Italy","Basilicata",502,403,28,2020-08-23
"666","Italy","Calabria",1398,1135,97,2020-08-23
"667","Italy","Campania",5722,4356,441,2020-08-23
"668","Italy","Emilia-Romagna",30915,24425,4456,2020-08-23
"669","Italy","Friuli Venezia Giulia",3640,3001,348,2020-08-23
"670","Italy","Lazio",9947,7046,874,2020-08-23
"671","Italy","Liguria",10645,8676,1571,2020-08-23
"672","Italy","Lombardia",98316,75678,16856,2020-08-23
"673","Italy","Marche",7110,5878,987,2020-08-23
"674","Italy","Molise",511,430,23,2020-08-23
"675","Italy","P.A. Bolzano",2869,2420,292,2020-08-23
"676","Italy","P.A. Trento",5028,4580,405,2020-08-23
"677","Italy","Piemonte",32343,27139,4143,2020-08-23
"678","Italy","Puglia",5025,4003,555,2020-08-23
"679","Italy","Sardegna",1734,1262,134,2020-08-23
"680","Italy","Sicilia",4002,2813,286,2020-08-23
"681","Italy","Toscana",11175,9056,1139,2020-08-23
"682","Italy","Umbria",1639,1399,80,2020-08-23
"683","Italy","Valle d'Aosta",1221,1064,146,2020-08-23
"684","Italy","Veneto",21955,17862,2104,2020-08-23
"685","Italy","Abruzzo",3652,2844,472,2020-08-24
"686","Italy","Basilicata",502,404,28,2020-08-24
"687","Italy","Calabria",1400,1136,97,2020-08-24
"688","Italy","Campania",5838,4356,441,2020-08-24
"689","Italy","Emilia-Romagna",31031,24434,4458,2020-08-24
"690","Italy","Friuli Venezia Giulia",3642,3003,348,2020-08-24
"691","Italy","Lazio",10093,7067,875,2020-08-24
"692","Italy","Liguria",10671,8699,1571,2020-08-24
"693","Italy","Lombardia",98426,75705,16857,2020-08-24
"694","Italy","Marche",7113,5883,987,2020-08-24
"695","Italy","Molise",511,432,23,2020-08-24
"696","Italy","P.A. Bolzano",2884,2420,292,2020-08-24
"697","Italy","P.A. Trento",5029,4580,405,2020-08-24
"698","Italy","Piemonte",32383,27145,4143,2020-08-24
"699","Italy","Puglia",5070,4010,555,2020-08-24
"700","Italy","Sardegna",1825,1262,134,2020-08-24
"701","Italy","Sicilia",4067,2834,286,2020-08-24
"702","Italy","Toscana",11219,9065,1139,2020-08-24
"703","Italy","Umbria",1650,1400,80,2020-08-24
"704","Italy","Valle d'Aosta",1221,1064,146,2020-08-24
"705","Italy","Veneto",22071,17919,2104,2020-08-24
"706","Italy","Abruzzo",3662,2848,472,2020-08-25
"707","Italy","Basilicata",505,404,28,2020-08-25
"708","Italy","Calabria",1408,1141,97,2020-08-25
"709","Italy","Campania",5976,4370,442,2020-08-25
"710","Italy","Emilia-Romagna",31094,24447,4458,2020-08-25
"711","Italy","Friuli Venezia Giulia",3651,3005,348,2020-08-25
"712","Italy","Lazio",10236,7077,875,2020-08-25
"713","Italy","Liguria",10683,8699,1571,2020-08-25
"714","Italy","Lombardia",98545,75901,16857,2020-08-25
"715","Italy","Marche",7124,5889,987,2020-08-25
"716","Italy","Molise",511,432,23,2020-08-25
"717","Italy","P.A. Bolzano",2893,2424,292,2020-08-25
"718","Italy","P.A. Trento",5032,4580,405,2020-08-25
"719","Italy","Piemonte",32440,27155,4143,2020-08-25
"720","Italy","Puglia",5119,4016,555,2020-08-25
"721","Italy","Sardegna",1859,1262,134,2020-08-25
"722","Italy","Sicilia",4091,2858,286,2020-08-25
"723","Italy","Toscana",11253,9075,1139,2020-08-25
"724","Italy","Umbria",1679,1404,80,2020-08-25
"725","Italy","Valle d'Aosta",1223,1064,146,2020-08-25
"726","Italy","Veneto",22190,17964,2107,2020-08-25
"727","Italy","Abruzzo",3687,2849,472,2020-08-26
"728","Italy","Basilicata",508,406,28,2020-08-26
"729","Italy","Calabria",1416,1146,97,2020-08-26
"730","Italy","Campania",6111,4373,443,2020-08-26
"731","Italy","Emilia-Romagna",31214,24455,4458,2020-08-26
"732","Italy","Friuli Venezia Giulia",3684,3015,348,2020-08-26
"733","Italy","Lazio",10398,7110,876,2020-08-26
"734","Italy","Liguria",10724,8713,1571,2020-08-26
"735","Italy","Lombardia",98814,75988,16857,2020-08-26
"736","Italy","Marche",7133,5905,987,2020-08-26
"737","Italy","Molise",520,432,23,2020-08-26
"738","Italy","P.A. Bolzano",2898,2428,292,2020-08-26
"739","Italy","P.A. Trento",5039,4587,405,2020-08-26
"740","Italy","Piemonte",32515,27163,4144,2020-08-26
"741","Italy","Puglia",5170,4018,555,2020-08-26
"742","Italy","Sardegna",1912,1265,134,2020-08-26
"743","Italy","Sicilia",4124,2858,286,2020-08-26
"744","Italy","Toscana",11414,9083,1140,2020-08-26
"745","Italy","Umbria",1699,1407,80,2020-08-26
"746","Italy","Valle d'Aosta",1223,1065,146,2020-08-26
"747","Italy","Veneto",22337,18063,2116,2020-08-26
"748","Italy","Abruzzo",3705,2852,472,2020-08-27
"749","Italy","Basilicata",514,406,28,2020-08-27
"750","Italy","Calabria",1422,1146,97,2020-08-27
"751","Italy","Campania",6241,4373,445,2020-08-27
"752","Italy","Emilia-Romagna",31385,24460,4458,2020-08-27
"753","Italy","Friuli Venezia Giulia",3709,3026,348,2020-08-27
"754","Italy","Lazio",10550,7118,877,2020-08-27
"755","Italy","Liguria",10761,8732,1571,2020-08-27
"756","Italy","Lombardia",99100,76018,16857,2020-08-27
"757","Italy","Marche",7194,5924,987,2020-08-27
"758","Italy","Molise",521,432,23,2020-08-27
"759","Italy","P.A. Bolzano",2907,2430,292,2020-08-27
"760","Italy","P.A. Trento",5054,4588,405,2020-08-27
"761","Italy","Piemonte",32603,27178,4144,2020-08-27
"762","Italy","Puglia",5217,4024,556,2020-08-27
"763","Italy","Sardegna",1967,1265,134,2020-08-27
"764","Italy","Sicilia",4174,2869,286,2020-08-27
"765","Italy","Toscana",11513,9100,1140,2020-08-27
"766","Italy","Umbria",1719,1417,80,2020-08-27
"767","Italy","Valle d'Aosta",1224,1065,146,2020-08-27
"768","Italy","Veneto",22469,18131,2117,2020-08-27
"769","Italy","Abruzzo",3725,2870,472,2020-08-28
"770","Italy","Basilicata",518,407,28,2020-08-28
"771","Italy","Calabria",1432,1146,97,2020-08-28
"772","Italy","Campania",6424,4383,445,2020-08-28
"773","Italy","Emilia-Romagna",31547,24467,4459,2020-08-28
"774","Italy","Friuli Venezia Giulia",3728,3033,348,2020-08-28
"775","Italy","Lazio",10716,7122,878,2020-08-28
"776","Italy","Liguria",10807,8767,1571,2020-08-28
"777","Italy","Lombardia",99416,76102,16860,2020-08-28
"778","Italy","Marche",7211,5933,987,2020-08-28
"779","Italy","Molise",522,432,23,2020-08-28
"780","Italy","P.A. Bolzano",2915,2434,292,2020-08-28
"781","Italy","P.A. Trento",5070,4591,405,2020-08-28
"782","Italy","Piemonte",32694,27203,4145,2020-08-28
"783","Italy","Puglia",5268,4028,556,2020-08-28
"784","Italy","Sardegna",2022,1266,134,2020-08-28
"785","Italy","Sicilia",4228,2884,286,2020-08-28
"786","Italy","Toscana",11595,9105,1141,2020-08-28
"787","Italy","Umbria",1741,1432,80,2020-08-28
"788","Italy","Valle d'Aosta",1226,1065,146,2020-08-28
"789","Italy","Veneto",22604,18232,2119,2020-08-28
"790","Italy","Abruzzo",3739,2872,472,2020-08-29
"791","Italy","Basilicata",523,408,28,2020-08-29
"792","Italy","Calabria",1443,1148,97,2020-08-29
"793","Italy","Campania",6612,4396,445,2020-08-29
"794","Italy","Emilia-Romagna",31696,24468,4459,2020-08-29
"795","Italy","Friuli Venezia Giulia",3748,3052,348,2020-08-29
"796","Italy","Lazio",10887,7127,878,2020-08-29
"797","Italy","Liguria",10854,8790,1571,2020-08-29
"798","Italy","Lombardia",99705,76200,16860,2020-08-29
"799","Italy","Marche",7223,5940,987,2020-08-29
"800","Italy","Molise",524,432,23,2020-08-29
"801","Italy","P.A. Bolzano",2924,2442,292,2020-08-29
"802","Italy","P.A. Trento",5084,4595,405,2020-08-29
"803","Italy","Piemonte",32784,27256,4145,2020-08-29
"804","Italy","Puglia",5333,4029,556,2020-08-29
"805","Italy","Sardegna",2092,1267,134,2020-08-29
"806","Italy","Sicilia",4257,2887,286,2020-08-29
"807","Italy","Toscana",11687,9125,1141,2020-08-29
"808","Italy","Umbria",1753,1435,80,2020-08-29
"809","Italy","Valle d'Aosta",1230,1065,146,2020-08-29
"810","Italy","Veneto",22755,19290,2120,2020-08-29
"811","Italy","Abruzzo",3773,2872,472,2020-08-30
"812","Italy","Basilicata",524,408,28,2020-08-30
"813","Italy","Calabria",1477,1148,97,2020-08-30
"814","Italy","Campania",6882,4412,445,2020-08-30
"815","Italy","Emilia-Romagna",31805,24478,4459,2020-08-30
"816","Italy","Friuli Venezia Giulia",3764,3056,348,2020-08-30
"817","Italy","Lazio",11043,7130,878,2020-08-30
"818","Italy","Liguria",10907,8827,1571,2020-08-30
"819","Italy","Lombardia",99940,76248,16863,2020-08-30
"820","Italy","Marche",7238,5949,987,2020-08-30
"821","Italy","Molise",525,432,23,2020-08-30
"822","Italy","P.A. Bolzano",2932,2450,292,2020-08-30
"823","Italy","P.A. Trento",5092,4600,405,2020-08-30
"824","Italy","Piemonte",32844,27293,4146,2020-08-30
"825","Italy","Puglia",5402,4029,556,2020-08-30
"826","Italy","Sardegna",2114,1268,134,2020-08-30
"827","Italy","Sicilia",4291,2891,286,2020-08-30
"828","Italy","Toscana",11785,9141,1141,2020-08-30
"829","Italy","Umbria",1784,1442,80,2020-08-30
"830","Italy","Valle d'Aosta",1232,1063,146,2020-08-30
"831","Italy","Veneto",22864,19399,2120,2020-08-30
