"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"252","United Kingdom","Channel Islands",496,256,24,2020-04-21
"253","United Kingdom","Falkland Islands (Malvinas)",11,3,0,2020-04-21
"254","United Kingdom","Gibraltar",132,120,0,2020-04-21
"255","United Kingdom","Isle of Man",307,209,9,2020-04-21
"256","United Kingdom","Montserrat",11,2,0,2020-04-21
"257","United Kingdom","Turks and Caicos Islands",11,0,1,2020-04-21
"258","United Kingdom","",129044,0,17337,2020-04-21
"259","United Kingdom","Anguilla",3,1,0,2020-04-22
"260","United Kingdom","Bermuda",99,39,5,2020-04-22
"261","United Kingdom","British Virgin Islands",5,3,1,2020-04-22
"262","United Kingdom","Cayman Islands",66,7,1,2020-04-22
"263","United Kingdom","Channel Islands",498,285,28,2020-04-22
"264","United Kingdom","Falkland Islands (Malvinas)",11,3,0,2020-04-22
"265","United Kingdom","Gibraltar",132,127,0,2020-04-22
"266","United Kingdom","Isle of Man",307,212,15,2020-04-22
"267","United Kingdom","Montserrat",11,2,0,2020-04-22
"268","United Kingdom","Turks and Caicos Islands",11,4,1,2020-04-22
"269","United Kingdom","",133495,0,18100,2020-04-22
"270","United Kingdom","Anguilla",3,1,0,2020-04-23
"271","United Kingdom","Bermuda",99,39,5,2020-04-23
"272","United Kingdom","British Virgin Islands",5,3,1,2020-04-23
"273","United Kingdom","Cayman Islands",66,7,1,2020-04-23
"274","United Kingdom","Channel Islands",521,295,29,2020-04-23
"275","United Kingdom","Falkland Islands (Malvinas)",12,11,0,2020-04-23
"276","United Kingdom","Gibraltar",133,129,0,2020-04-23
"277","United Kingdom","Isle of Man",307,221,16,2020-04-23
"278","United Kingdom","Montserrat",11,2,0,2020-04-23
"279","United Kingdom","Turks and Caicos Islands",11,4,1,2020-04-23
"280","United Kingdom","",138078,0,18738,2020-04-23
"281","United Kingdom","Anguilla",3,1,0,2020-04-24
"282","United Kingdom","Bermuda",99,39,5,2020-04-24
"283","United Kingdom","British Virgin Islands",5,3,1,2020-04-24
"284","United Kingdom","Cayman Islands",70,8,1,2020-04-24
"285","United Kingdom","Channel Islands",523,295,34,2020-04-24
"286","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-24
"287","United Kingdom","Gibraltar",133,131,0,2020-04-24
"288","United Kingdom","Isle of Man",308,230,18,2020-04-24
"289","United Kingdom","Montserrat",11,2,1,2020-04-24
"290","United Kingdom","Turks and Caicos Islands",11,4,1,2020-04-24
"291","United Kingdom","",143464,0,19506,2020-04-24
"292","United Kingdom","Anguilla",3,1,0,2020-04-25
"293","United Kingdom","Bermuda",109,39,5,2020-04-25
"294","United Kingdom","British Virgin Islands",6,3,1,2020-04-25
"295","United Kingdom","Cayman Islands",70,8,1,2020-04-25
"296","United Kingdom","Channel Islands",525,332,35,2020-04-25
"297","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-25
"298","United Kingdom","Gibraltar",136,131,0,2020-04-25
"299","United Kingdom","Isle of Man",308,243,18,2020-04-25
"300","United Kingdom","Montserrat",11,2,1,2020-04-25
"301","United Kingdom","Turks and Caicos Islands",11,4,1,2020-04-25
"302","United Kingdom","",148377,0,20319,2020-04-25
"303","United Kingdom","Anguilla",3,1,0,2020-04-26
"304","United Kingdom","Bermuda",109,39,5,2020-04-26
"305","United Kingdom","British Virgin Islands",6,3,1,2020-04-26
"306","United Kingdom","Cayman Islands",70,8,1,2020-04-26
"307","United Kingdom","Channel Islands",525,332,35,2020-04-26
"308","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-26
"309","United Kingdom","Gibraltar",141,131,0,2020-04-26
"310","United Kingdom","Isle of Man",308,247,18,2020-04-26
"311","United Kingdom","Montserrat",11,2,1,2020-04-26
"312","United Kingdom","Turks and Caicos Islands",11,4,1,2020-04-26
"313","United Kingdom","",152840,0,20732,2020-04-26
"314","United Kingdom","Anguilla",3,3,0,2020-04-27
"315","United Kingdom","Bermuda",110,44,6,2020-04-27
"316","United Kingdom","British Virgin Islands",6,3,1,2020-04-27
"317","United Kingdom","Cayman Islands",70,8,1,2020-04-27
"318","United Kingdom","Channel Islands",525,352,35,2020-04-27
"319","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-27
"320","United Kingdom","Gibraltar",141,131,0,2020-04-27
"321","United Kingdom","Isle of Man",308,248,20,2020-04-27
"322","United Kingdom","Montserrat",11,2,1,2020-04-27
"323","United Kingdom","Turks and Caicos Islands",12,5,1,2020-04-27
"324","United Kingdom","",157149,0,21092,2020-04-27
"325","United Kingdom","Anguilla",3,3,0,2020-04-28
"326","United Kingdom","Bermuda",110,44,6,2020-04-28
"327","United Kingdom","British Virgin Islands",6,3,1,2020-04-28
"328","United Kingdom","Cayman Islands",70,10,1,2020-04-28
"329","United Kingdom","Channel Islands",530,352,36,2020-04-28
"330","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-28
"331","United Kingdom","Gibraltar",141,131,0,2020-04-28
"332","United Kingdom","Isle of Man",309,252,21,2020-04-28
"333","United Kingdom","Montserrat",11,2,1,2020-04-28
"334","United Kingdom","Turks and Caicos Islands",12,5,1,2020-04-28
"335","United Kingdom","",161145,0,21678,2020-04-28
"336","United Kingdom","Anguilla",3,3,0,2020-04-29
"337","United Kingdom","Bermuda",111,48,6,2020-04-29
"338","United Kingdom","British Virgin Islands",6,3,1,2020-04-29
"339","United Kingdom","Cayman Islands",73,10,1,2020-04-29
"340","United Kingdom","Channel Islands",537,386,38,2020-04-29
"341","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-29
"342","United Kingdom","Gibraltar",141,131,0,2020-04-29
"343","United Kingdom","Isle of Man",313,258,21,2020-04-29
"344","United Kingdom","Montserrat",11,2,1,2020-04-29
"345","United Kingdom","Turks and Caicos Islands",12,5,1,2020-04-29
"346","United Kingdom","",165221,0,26097,2020-04-29
"347","United Kingdom","Anguilla",3,3,0,2020-04-30
"348","United Kingdom","Bermuda",114,48,6,2020-04-30
"349","United Kingdom","British Virgin Islands",6,3,1,2020-04-30
"350","United Kingdom","Cayman Islands",73,10,1,2020-04-30
"351","United Kingdom","Channel Islands",537,386,40,2020-04-30
"352","United Kingdom","Falkland Islands (Malvinas)",13,11,0,2020-04-30
"353","United Kingdom","Gibraltar",144,131,0,2020-04-30
"354","United Kingdom","Isle of Man",315,260,21,2020-04-30
"355","United Kingdom","Montserrat",11,2,1,2020-04-30
"356","United Kingdom","Turks and Caicos Islands",12,5,1,2020-04-30
"357","United Kingdom","",171253,0,26771,2020-04-30
"358","United Kingdom","Anguilla",3,3,0,2020-07-24
"359","United Kingdom","Bermuda",153,139,9,2020-07-24
"360","United Kingdom","British Virgin Islands",8,7,1,2020-07-24
"361","United Kingdom","Cayman Islands",203,202,1,2020-07-24
"362","United Kingdom","Channel Islands",584,533,47,2020-07-24
"363","United Kingdom","England",256428,0,41082,2020-07-24
"364","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-07-24
"365","United Kingdom","Gibraltar",184,180,0,2020-07-24
"366","United Kingdom","Isle of Man",336,312,24,2020-07-24
"367","United Kingdom","Montserrat",12,10,1,2020-07-24
"368","United Kingdom","Northern Ireland",5891,0,556,2020-07-24
