"","Country.Region","Province.State","Confirmed","Recovered","Deaths","Date"
"1403","United Kingdom","Montserrat",13,12,1,2020-08-10
"1404","Germany","Niedersachsen",14974,13575,654,2020-08-10
"1405","Germany","Nordrhein-Westfalen",51762,46000,1759,2020-08-10
"1406","United Kingdom","Northern Ireland",6140,0,556,2020-08-10
"1407","Italy","P.A. Bolzano",2774,2354,292,2020-08-10
"1408","Italy","P.A. Trento",4996,4512,405,2020-08-10
"1409","Italy","Piemonte",31888,26943,4136,2020-08-10
"1410","Italy","Puglia",4740,3973,554,2020-08-10
"1411","Germany","Rheinland-Pfalz",7850,7200,239,2020-08-10
"1412","Germany","Saarland",2930,2694,174,2020-08-10
"1413","Germany","Sachsen",5649,5290,225,2020-08-10
"1414","Germany","Sachsen-Anhalt",2070,1923,64,2020-08-10
"1415","Italy","Sardegna",1441,1245,134,2020-08-10
"1416","Germany","Schleswig-Holstein",3620,3218,158,2020-08-10
"1417","United Kingdom","Scotland",19027,0,2491,2020-08-10
"1418","Italy","Sicilia",3485,2751,284,2020-08-10
"1419","Germany","Thuringen",3427,3200,183,2020-08-10
"1420","Italy","Toscana",10652,8997,1137,2020-08-10
"1421","United Kingdom","Turks and Caicos Islands",216,39,2,2020-08-10
"1422","Italy","Umbria",1510,1376,80,2020-08-10
"1423","Germany","Unknown",1864,0,0,2020-08-10
"1424","United Kingdom","Unknown",0,0,0,2020-08-10
"1425","Italy","Valle d'Aosta",1217,1056,146,2020-08-10
"1426","Italy","Veneto",20676,17336,2083,2020-08-10
"1427","United Kingdom","Wales",17463,0,1579,2020-08-10
"1428","Switzerland","",36708,32400,1987,2020-08-10
"1429","Germany","Baden-Wurttemberg",37978,35115,1859,2020-08-11
"1430","Germany","Bayern",52069,48100,2627,2020-08-11
"1431","Germany","Berlin",9850,9035,224,2020-08-11
"1432","Germany","Brandenburg",3662,3400,175,2020-08-11
"1433","Germany","Bremen",1822,1699,56,2020-08-11
"1434","Germany","Hamburg",5747,5100,262,2020-08-11
"1435","Germany","Hessen",12815,11400,525,2020-08-11
"1436","Germany","Mecklenburg-Vorpommern",952,841,20,2020-08-11
"1437","Germany","Niedersachsen",15056,13700,654,2020-08-11
"1438","Germany","Nordrhein-Westfalen",52175,46400,1763,2020-08-11
"1439","Germany","Rheinland-Pfalz",7882,7219,239,2020-08-11
"1440","Germany","Saarland",2942,2694,174,2020-08-11
"1441","Germany","Sachsen",5671,5300,225,2020-08-11
"1442","Germany","Sachsen-Anhalt",2078,1926,64,2020-08-11
"1443","Germany","Schleswig-Holstein",3675,3218,158,2020-08-11
"1444","Germany","Thuringen",3432,3200,183,2020-08-11
"1445","Germany","Unknown",1734,0,0,2020-08-11
"1446","Italy","Abruzzo",3512,2821,472,2020-08-11
"1447","Italy","Basilicata",477,376,28,2020-08-11
"1448","Italy","Calabria",1300,1091,97,2020-08-11
"1449","Italy","Campania",5114,4272,440,2020-08-11
"1450","Italy","Emilia-Romagna",30179,24091,4298,2020-08-11
"1451","Italy","Friuli Venezia Giulia",3452,2948,348,2020-08-11
"1452","Italy","Lazio",8883,6915,867,2020-08-11
"1453","Italy","Liguria",10304,8512,1569,2020-08-11
"1454","Italy","Lombardia",96952,74605,16833,2020-08-11
"1455","Italy","Marche",6960,5811,987,2020-08-11
"1456","Italy","Molise",479,423,23,2020-08-11
"1457","Italy","P.A. Bolzano",2775,2355,292,2020-08-11
"1458","Italy","P.A. Trento",4998,4518,405,2020-08-11
"1459","Italy","Piemonte",31914,26956,4136,2020-08-11
"1460","Italy","Puglia",4760,3977,554,2020-08-11
"1461","Italy","Sardegna",1461,1245,134,2020-08-11
"1462","Italy","Sicilia",3574,2752,284,2020-08-11
"1463","Italy","Toscana",10674,9002,1137,2020-08-11
"1464","Italy","Umbria",1511,1379,80,2020-08-11
"1465","Italy","Valle d'Aosta",1217,1056,146,2020-08-11
"1466","Italy","Veneto",20741,17356,2085,2020-08-11
"1467","Switzerland","",36895,32400,1990,2020-08-11
"1468","United Kingdom","Anguilla",3,3,0,2020-08-11
"1469","United Kingdom","Bermuda",159,144,9,2020-08-11
"1470","United Kingdom","British Virgin Islands",9,7,1,2020-08-11
"1471","United Kingdom","Cayman Islands",203,202,1,2020-08-11
"1472","United Kingdom","Channel Islands",599,545,47,2020-08-11
"1473","United Kingdom","England",269011,0,41900,2020-08-11
"1474","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-11
"1475","United Kingdom","Gibraltar",202,187,0,2020-08-11
"1476","United Kingdom","Isle of Man",336,312,24,2020-08-11
"1477","United Kingdom","Montserrat",13,12,1,2020-08-11
"1478","United Kingdom","Northern Ireland",6140,0,556,2020-08-11
"1479","United Kingdom","Scotland",19027,0,2491,2020-08-11
"1480","United Kingdom","Turks and Caicos Islands",216,39,2,2020-08-11
"1481","United Kingdom","Unknown",0,0,0,2020-08-11
"1482","United Kingdom","Wales",17463,0,1579,2020-08-11
"1483","Germany","Baden-Wurttemberg",38165,35200,1859,2020-08-12
"1484","Germany","Bayern",52203,48200,2627,2020-08-12
"1485","Germany","Berlin",9975,9088,224,2020-08-12
"1486","Germany","Brandenburg",3667,3400,175,2020-08-12
"1487","Germany","Bremen",1825,1709,56,2020-08-12
"1488","Germany","Hamburg",5773,5100,262,2020-08-12
"1489","Germany","Hessen",12876,11500,526,2020-08-12
"1490","Germany","Mecklenburg-Vorpommern",954,848,20,2020-08-12
"1491","Germany","Niedersachsen",15122,13700,655,2020-08-12
"1492","Germany","Nordrhein-Westfalen",52588,46600,1765,2020-08-12
"1493","Germany","Rheinland-Pfalz",7937,7250,239,2020-08-12
"1494","Germany","Saarland",2952,2694,174,2020-08-12
"1495","Germany","Sachsen",5682,5305,225,2020-08-12
"1496","Germany","Sachsen-Anhalt",2093,1937,64,2020-08-12
"1497","Germany","Schleswig-Holstein",3714,3260,158,2020-08-12
"1498","Germany","Thuringen",3453,3200,184,2020-08-12
"1499","Germany","Unknown",1880,0,0,2020-08-12
"1500","Italy","Abruzzo",3516,2823,472,2020-08-12
"1501","Italy","Basilicata",477,377,28,2020-08-12
"1502","Italy","Calabria",1304,1097,97,2020-08-12
"1503","Italy","Campania",5143,4279,440,2020-08-12
"1504","Italy","Emilia-Romagna",30220,24115,4298,2020-08-12
"1505","Italy","Friuli Venezia Giulia",3461,2949,348,2020-08-12
"1506","Italy","Lazio",8920,6931,868,2020-08-12
"1507","Italy","Liguria",10330,8534,1569,2020-08-12
"1508","Italy","Lombardia",97054,74700,16833,2020-08-12
"1509","Italy","Marche",6976,5822,987,2020-08-12
"1510","Italy","Molise",479,427,23,2020-08-12
"1511","Italy","P.A. Bolzano",2779,2357,292,2020-08-12
"1512","Italy","P.A. Trento",4998,4525,405,2020-08-12
"1513","Italy","Piemonte",31956,26963,4138,2020-08-12
"1514","Italy","Puglia",4793,3977,554,2020-08-12
"1515","Italy","Sardegna",1462,1245,134,2020-08-12
"1516","Italy","Sicilia",3603,2757,284,2020-08-12
"1517","Italy","Toscana",10707,9007,1137,2020-08-12
"1518","Italy","Umbria",1517,1380,80,2020-08-12
"1519","Italy","Valle d'Aosta",1217,1056,146,2020-08-12
"1520","Italy","Veneto",20801,17376,2092,2020-08-12
"1521","Switzerland","",37169,32700,1991,2020-08-12
"1522","United Kingdom","Anguilla",3,3,0,2020-08-12
"1523","United Kingdom","Bermuda",159,145,9,2020-08-12
"1524","United Kingdom","British Virgin Islands",9,7,1,2020-08-12
"1525","United Kingdom","Cayman Islands",203,202,1,2020-08-12
"1526","United Kingdom","Channel Islands",603,545,47,2020-08-12
"1527","United Kingdom","England",270971,0,42072,2020-08-12
"1528","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-12
"1529","United Kingdom","Gibraltar",203,187,0,2020-08-12
"1530","United Kingdom","Isle of Man",336,312,24,2020-08-12
"1531","United Kingdom","Montserrat",13,12,1,2020-08-12
"1532","United Kingdom","Northern Ireland",6217,0,557,2020-08-12
"1533","United Kingdom","Scotland",19126,0,2491,2020-08-12
"1534","United Kingdom","Turks and Caicos Islands",241,46,2,2020-08-12
"1535","United Kingdom","Unknown",0,0,0,2020-08-12
"1536","United Kingdom","Wales",17484,0,1586,2020-08-12
"1537","Germany","Baden-Wurttemberg",38273,35300,1859,2020-08-13
"1538","Germany","Bayern",52436,48300,2627,2020-08-13
"1539","Germany","Berlin",10106,9132,224,2020-08-13
"1540","Germany","Brandenburg",3683,3400,175,2020-08-13
"1541","Germany","Bremen",1831,1717,56,2020-08-13
"1542","Germany","Hamburg",5820,5100,262,2020-08-13
"1543","Germany","Hessen",13008,11530,526,2020-08-13
"1544","Germany","Mecklenburg-Vorpommern",959,855,20,2020-08-13
"1545","Germany","Niedersachsen",15212,13730,655,2020-08-13
"1546","Germany","Nordrhein-Westfalen",53123,46838,1767,2020-08-13
"1547","Germany","Rheinland-Pfalz",8002,7300,240,2020-08-13
"1548","Germany","Saarland",2955,2694,174,2020-08-13
"1549","Germany","Sachsen",5703,5310,225,2020-08-13
"1550","Germany","Sachsen-Anhalt",2102,1938,64,2020-08-13
"1551","Germany","Schleswig-Holstein",3744,3300,158,2020-08-13
"1552","Germany","Thuringen",3464,3210,185,2020-08-13
"1553","Germany","Unknown",1860,0,0,2020-08-13
"1554","Italy","Abruzzo",3532,2826,472,2020-08-13
"1555","Italy","Basilicata",478,377,28,2020-08-13
"1556","Italy","Calabria",1316,1100,97,2020-08-13
"1557","Italy","Campania",5170,4283,440,2020-08-13
"1558","Italy","Emilia-Romagna",30257,24132,4298,2020-08-13
"1559","Italy","Friuli Venezia Giulia",3476,2952,348,2020-08-13
"1560","Italy","Lazio",8956,6960,869,2020-08-13
"1561","Italy","Liguria",10393,8567,1569,2020-08-13
"1562","Italy","Lombardia",97128,74754,16835,2020-08-13
"1563","Italy","Marche",6987,5831,987,2020-08-13
"1564","Italy","Molise",485,427,23,2020-08-13
"1565","Italy","P.A. Bolzano",2781,2367,292,2020-08-13
"1566","Italy","P.A. Trento",5000,4532,405,2020-08-13
"1567","Italy","Piemonte",31982,26979,4139,2020-08-13
"1568","Italy","Puglia",4809,3979,554,2020-08-13
"1569","Italy","Sardegna",1479,1247,134,2020-08-13
"1570","Italy","Sicilia",3645,2757,284,2020-08-13
"1571","Italy","Toscana",10735,9008,1137,2020-08-13
"1572","Italy","Umbria",1524,1382,80,2020-08-13
"1573","Italy","Valle d'Aosta",1217,1057,146,2020-08-13
"1574","Italy","Veneto",20885,17406,2094,2020-08-13
"1575","Switzerland","",37403,32700,1991,2020-08-13
"1576","United Kingdom","Anguilla",3,3,0,2020-08-13
"1577","United Kingdom","Bermuda",159,145,9,2020-08-13
"1578","United Kingdom","British Virgin Islands",9,7,1,2020-08-13
"1579","United Kingdom","Cayman Islands",203,202,1,2020-08-13
"1580","United Kingdom","Channel Islands",603,545,47,2020-08-13
"1581","United Kingdom","England",270971,0,42072,2020-08-13
"1582","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-13
"1583","United Kingdom","Gibraltar",205,188,0,2020-08-13
"1584","United Kingdom","Isle of Man",336,312,24,2020-08-13
"1585","United Kingdom","Montserrat",13,12,1,2020-08-13
"1586","United Kingdom","Northern Ireland",6217,0,557,2020-08-13
"1587","United Kingdom","Scotland",19126,0,2491,2020-08-13
"1588","United Kingdom","Turks and Caicos Islands",258,52,2,2020-08-13
"1589","United Kingdom","Unknown",0,0,0,2020-08-13
"1590","United Kingdom","Wales",17484,0,1586,2020-08-13
"1591","Germany","Baden-Wurttemberg",38425,35400,1859,2020-08-14
"1592","Germany","Bayern",52645,48400,2631,2020-08-14
"1593","Germany","Berlin",10195,9193,224,2020-08-14
"1594","Germany","Brandenburg",3710,3410,173,2020-08-14
"1595","Germany","Bremen",1838,1721,56,2020-08-14
"1596","Germany","Hamburg",5849,5100,264,2020-08-14
"1597","Germany","Hessen",13187,11600,526,2020-08-14
"1598","Germany","Mecklenburg-Vorpommern",970,857,20,2020-08-14
"1599","Germany","Niedersachsen",15318,13800,656,2020-08-14
"1600","Germany","Nordrhein-Westfalen",53661,47192,1772,2020-08-14
"1601","Germany","Rheinland-Pfalz",8072,7300,242,2020-08-14
"1602","Germany","Saarland",2976,2695,174,2020-08-14
"1603","Germany","Sachsen",5718,5310,225,2020-08-14
"1604","Germany","Sachsen-Anhalt",2117,1952,64,2020-08-14
"1605","Germany","Schleswig-Holstein",3768,3300,158,2020-08-14
"1606","Germany","Thuringen",3482,3210,186,2020-08-14
"1607","Germany","Unknown",1860,0,0,2020-08-14
"1608","Italy","Abruzzo",3545,2831,472,2020-08-14
"1609","Italy","Basilicata",482,390,28,2020-08-14
"1610","Italy","Calabria",1335,1105,97,2020-08-14
"1611","Italy","Campania",5214,4287,440,2020-08-14
"1612","Italy","Emilia-Romagna",30314,24150,4298,2020-08-14
"1613","Italy","Friuli Venezia Giulia",3484,2953,348,2020-08-14
"1614","Italy","Lazio",9001,6966,870,2020-08-14
"1615","Italy","Liguria",10413,8572,1569,2020-08-14
"1616","Italy","Lombardia",97225,75012,16836,2020-08-14
"1617","Italy","Marche",7019,5842,987,2020-08-14
"1618","Italy","Molise",485,427,23,2020-08-14
"1619","Italy","P.A. Bolzano",2784,2369,292,2020-08-14
"1620","Italy","P.A. Trento",5003,4535,405,2020-08-14
"1621","Italy","Piemonte",31997,26984,4139,2020-08-14
"1622","Italy","Puglia",4821,3981,554,2020-08-14
"1623","Italy","Sardegna",1484,1247,134,2020-08-14
"1624","Italy","Sicilia",3681,2766,284,2020-08-14
"1625","Italy","Toscana",10761,9020,1137,2020-08-14
"1626","Italy","Umbria",1532,1384,80,2020-08-14
"1627","Italy","Valle d'Aosta",1217,1058,146,2020-08-14
"1628","Italy","Veneto",21012,17447,2095,2020-08-14
"1629","Switzerland","",37671,32900,1991,2020-08-14
"1630","United Kingdom","Anguilla",3,3,0,2020-08-14
"1631","United Kingdom","Bermuda",159,145,9,2020-08-14
"1632","United Kingdom","British Virgin Islands",9,7,1,2020-08-14
"1633","United Kingdom","Cayman Islands",203,202,1,2020-08-14
"1634","United Kingdom","Channel Islands",607,545,47,2020-08-14
"1635","United Kingdom","England",270971,0,42072,2020-08-14
"1636","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-14
"1637","United Kingdom","Gibraltar",206,188,0,2020-08-14
"1638","United Kingdom","Isle of Man",336,312,24,2020-08-14
"1639","United Kingdom","Montserrat",13,12,1,2020-08-14
"1640","United Kingdom","Northern Ireland",6217,0,557,2020-08-14
"1641","United Kingdom","Scotland",19126,0,2491,2020-08-14
"1642","United Kingdom","Turks and Caicos Islands",274,54,2,2020-08-14
"1643","United Kingdom","Unknown",0,0,0,2020-08-14
"1644","United Kingdom","Wales",17484,0,1586,2020-08-14
"1645","Germany","Baden-Wurttemberg",38425,35400,1859,2020-08-15
"1646","Germany","Bayern",52873,48436,2631,2020-08-15
"1647","Germany","Berlin",10237,9239,224,2020-08-15
"1648","Germany","Brandenburg",3726,3410,173,2020-08-15
"1649","Germany","Bremen",1838,1721,56,2020-08-15
"1650","Germany","Hamburg",5877,5100,264,2020-08-15
"1651","Germany","Hessen",13390,11700,526,2020-08-15
"1652","Germany","Mecklenburg-Vorpommern",972,863,20,2020-08-15
"1653","Germany","Niedersachsen",15357,13800,656,2020-08-15
"1654","Germany","Nordrhein-Westfalen",54106,47310,1777,2020-08-15
"1655","Germany","Rheinland-Pfalz",8114,7310,242,2020-08-15
"1656","Germany","Saarland",2986,2695,174,2020-08-15
"1657","Germany","Sachsen",5719,5310,225,2020-08-15
"1658","Germany","Sachsen-Anhalt",2117,1952,64,2020-08-15
"1659","Germany","Schleswig-Holstein",3782,3300,158,2020-08-15
"1660","Germany","Thuringen",3492,3210,186,2020-08-15
"1661","Germany","Unknown",1477,0,0,2020-08-15
"1662","Italy","Abruzzo",3558,2834,472,2020-08-15
"1663","Italy","Basilicata",486,392,28,2020-08-15
"1664","Italy","Calabria",1345,1105,97,2020-08-15
"1665","Italy","Campania",5232,4303,440,2020-08-15
"1666","Italy","Emilia-Romagna",30385,24178,4453,2020-08-15
"1667","Italy","Friuli Venezia Giulia",3499,2962,348,2020-08-15
"1668","Italy","Lazio",9059,6971,870,2020-08-15
"1669","Italy","Liguria",10446,8604,1569,2020-08-15
"1670","Italy","Lombardia",97319,75125,16837,2020-08-15
"1671","Italy","Marche",7030,5849,987,2020-08-15
"1672","Italy","Molise",487,429,23,2020-08-15
"1673","Italy","P.A. Bolzano",2793,2375,292,2020-08-15
"1674","Italy","P.A. Trento",5003,4538,405,2020-08-15
"1675","Italy","Piemonte",32044,27025,4139,2020-08-15
"1676","Italy","Puglia",4843,3981,554,2020-08-15
"1677","Italy","Sardegna",1489,1254,134,2020-08-15
"1678","Italy","Sicilia",3727,2766,284,2020-08-15
"1679","Italy","Toscana",10799,9028,1138,2020-08-15
"1680","Italy","Umbria",1545,1385,80,2020-08-15
"1681","Italy","Valle d'Aosta",1217,1060,146,2020-08-15
"1682","Italy","Veneto",21132,17476,2096,2020-08-15
"1683","Switzerland","",37924,33200,1991,2020-08-15
"1684","United Kingdom","Anguilla",3,3,0,2020-08-15
"1685","United Kingdom","Bermuda",162,147,9,2020-08-15
"1686","United Kingdom","British Virgin Islands",9,7,1,2020-08-15
"1687","United Kingdom","Cayman Islands",203,202,1,2020-08-15
"1688","United Kingdom","Channel Islands",607,545,47,2020-08-15
"1689","United Kingdom","England",274248,0,42072,2020-08-15
"1690","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-15
"1691","United Kingdom","Gibraltar",209,190,0,2020-08-15
"1692","United Kingdom","Isle of Man",336,312,24,2020-08-15
"1693","United Kingdom","Montserrat",13,12,1,2020-08-15
"1694","United Kingdom","Northern Ireland",6299,0,557,2020-08-15
"1695","United Kingdom","Scotland",19289,0,2491,2020-08-15
"1696","United Kingdom","Turks and Caicos Islands",298,55,2,2020-08-15
"1697","United Kingdom","Unknown",0,0,0,2020-08-15
"1698","United Kingdom","Wales",17543,0,1586,2020-08-15
"1699","Germany","Baden-Wurttemberg",38480,35500,1859,2020-08-16
"1700","Germany","Bayern",52888,48500,2631,2020-08-16
"1701","Germany","Berlin",10252,9273,224,2020-08-16
"1702","Germany","Brandenburg",3735,3410,173,2020-08-16
"1703","Germany","Bremen",1841,1721,56,2020-08-16
"1704","Germany","Hamburg",5886,5100,264,2020-08-16
"1705","Germany","Hessen",13433,11715,526,2020-08-16
"1706","Germany","Mecklenburg-Vorpommern",973,877,20,2020-08-16
"1707","Germany","Niedersachsen",15399,13800,656,2020-08-16
"1708","Germany","Nordrhein-Westfalen",54390,47500,1777,2020-08-16
"1709","Germany","Rheinland-Pfalz",8141,7324,242,2020-08-16
"1710","Germany","Saarland",3000,2695,174,2020-08-16
"1711","Germany","Sachsen",5730,5310,225,2020-08-16
"1712","Germany","Sachsen-Anhalt",2123,1952,64,2020-08-16
"1713","Germany","Schleswig-Holstein",3790,3300,158,2020-08-16
"1714","Germany","Thuringen",3496,3210,186,2020-08-16
"1715","Germany","Unknown",1450,0,0,2020-08-16
"1716","Italy","Abruzzo",3560,2834,472,2020-08-16
"1717","Italy","Basilicata",485,392,28,2020-08-16
"1718","Italy","Calabria",1348,1105,97,2020-08-16
"1719","Italy","Campania",5278,4305,440,2020-08-16
"1720","Italy","Emilia-Romagna",30436,24178,4453,2020-08-16
"1721","Italy","Friuli Venezia Giulia",3507,2963,348,2020-08-16
"1722","Italy","Lazio",9127,6973,870,2020-08-16
"1723","Italy","Liguria",10458,8604,1569,2020-08-16
"1724","Italy","Lombardia",97380,75163,16840,2020-08-16
"1725","Italy","Marche",7035,5854,987,2020-08-16
"1726","Italy","Molise",487,429,23,2020-08-16
"1727","Italy","P.A. Bolzano",2802,2381,292,2020-08-16
"1728","Italy","P.A. Trento",5003,4539,405,2020-08-16
"1729","Italy","Piemonte",32084,27080,4139,2020-08-16
"1730","Italy","Puglia",4858,3981,554,2020-08-16
"1731","Italy","Sardegna",1493,1254,134,2020-08-16
"1732","Italy","Sicilia",3766,2769,285,2020-08-16
"1733","Italy","Toscana",10833,9028,1138,2020-08-16
"1734","Italy","Umbria",1548,1385,80,2020-08-16
"1735","Italy","Valle d'Aosta",1217,1062,146,2020-08-16
"1736","Italy","Veneto",21210,17507,2096,2020-08-16
"1737","Switzerland","",38124,33300,1991,2020-08-16
"1738","United Kingdom","Anguilla",3,3,0,2020-08-16
"1739","United Kingdom","Bermuda",162,147,9,2020-08-16
"1740","United Kingdom","British Virgin Islands",9,7,1,2020-08-16
"1741","United Kingdom","Cayman Islands",203,202,1,2020-08-16
"1742","United Kingdom","Channel Islands",607,545,47,2020-08-16
"1743","United Kingdom","England",275200,0,42072,2020-08-16
"1744","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-16
"1745","United Kingdom","Gibraltar",215,190,0,2020-08-16
"1746","United Kingdom","Isle of Man",336,312,24,2020-08-16
"1747","United Kingdom","Montserrat",13,12,1,2020-08-16
"1748","United Kingdom","Northern Ireland",6391,0,557,2020-08-16
"1749","United Kingdom","Scotland",19332,0,2491,2020-08-16
"1750","United Kingdom","Turks and Caicos Islands",298,55,2,2020-08-16
"1751","United Kingdom","Unknown",0,0,0,2020-08-16
"1752","United Kingdom","Wales",17561,0,1586,2020-08-16
"1753","Germany","Baden-Wurttemberg",38743,35500,1859,2020-08-17
"1754","Germany","Bayern",53088,48600,2631,2020-08-17
"1755","Germany","Berlin",10318,9322,224,2020-08-17
"1756","Germany","Brandenburg",3736,3410,173,2020-08-17
"1757","Germany","Bremen",1854,1726,56,2020-08-17
"1758","Germany","Hamburg",5900,5200,264,2020-08-17
"1759","Germany","Hessen",13486,11800,526,2020-08-17
"1760","Germany","Mecklenburg-Vorpommern",975,882,20,2020-08-17
"1761","Germany","Niedersachsen",15428,13900,656,2020-08-17
"1762","Germany","Nordrhein-Westfalen",54653,47942,1778,2020-08-17
"1763","Germany","Rheinland-Pfalz",8175,7324,242,2020-08-17
"1764","Germany","Saarland",3000,2705,174,2020-08-17
"1765","Germany","Sachsen",5731,5335,225,2020-08-17
"1766","Germany","Sachsen-Anhalt",2129,1973,64,2020-08-17
"1767","Germany","Schleswig-Holstein",3790,3400,158,2020-08-17
"1768","Germany","Thuringen",3498,3230,186,2020-08-17
"1769","Germany","Unknown",2196,0,0,2020-08-17
"1770","Italy","Abruzzo",3565,2838,472,2020-08-17
"1771","Italy","Basilicata",485,392,28,2020-08-17
"1772","Italy","Calabria",1352,1106,97,2020-08-17
"1773","Italy","Campania",5312,4305,440,2020-08-17
"1774","Italy","Emilia-Romagna",30477,24210,4453,2020-08-17
"1775","Italy","Friuli Venezia Giulia",3512,2963,348,2020-08-17
"1776","Italy","Lazio",9178,6979,870,2020-08-17
"1777","Italy","Liguria",10474,8610,1569,2020-08-17
"1778","Italy","Lombardia",97423,75248,16840,2020-08-17
"1779","Italy","Marche",7043,5861,987,2020-08-17
"1780","Italy","Molise",487,429,23,2020-08-17
"1781","Italy","P.A. Bolzano",2804,2385,292,2020-08-17
"1782","Italy","P.A. Trento",5004,4540,405,2020-08-17
"1783","Italy","Piemonte",32100,27086,4140,2020-08-17
"1784","Italy","Puglia",4862,3982,555,2020-08-17
"1785","Italy","Sardegna",1500,1256,134,2020-08-17
"1786","Italy","Sicilia",3780,2776,286,2020-08-17
"1787","Italy","Toscana",10854,9028,1139,2020-08-17
"1788","Italy","Umbria",1549,1384,80,2020-08-17
"1789","Italy","Valle d'Aosta",1218,1064,146,2020-08-17
"1790","Italy","Veneto",21256,17526,2096,2020-08-17
"1791","Switzerland","",38252,33300,1991,2020-08-17
"1792","United Kingdom","Anguilla",3,3,0,2020-08-17
"1793","United Kingdom","Bermuda",166,147,9,2020-08-17
"1794","United Kingdom","British Virgin Islands",9,7,1,2020-08-17
"1795","United Kingdom","Cayman Islands",203,202,1,2020-08-17
"1796","United Kingdom","Channel Islands",609,545,47,2020-08-17
"1797","United Kingdom","England",275834,0,36731,2020-08-17
"1798","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-17
"1799","United Kingdom","Gibraltar",217,194,0,2020-08-17
"1800","United Kingdom","Isle of Man",336,312,24,2020-08-17
"1801","United Kingdom","Montserrat",13,12,1,2020-08-17
"1802","United Kingdom","Northern Ireland",6430,0,558,2020-08-17
"1803","United Kingdom","Scotland",19358,0,2491,2020-08-17
"1804","United Kingdom","Turks and Caicos Islands",298,55,2,2020-08-17
"1805","United Kingdom","Unknown",0,0,0,2020-08-17
"1806","United Kingdom","Wales",17575,0,1589,2020-08-17
"1807","Germany","Baden-Wurttemberg",38971,35613,1860,2020-08-18
"1808","Germany","Bayern",53418,48800,2631,2020-08-18
"1809","Germany","Berlin",10393,9376,224,2020-08-18
"1810","Germany","Brandenburg",3752,3410,173,2020-08-18
"1811","Germany","Bremen",1867,1730,56,2020-08-18
"1812","Germany","Hamburg",5926,5200,264,2020-08-18
"1813","Germany","Hessen",13675,11900,528,2020-08-18
"1814","Germany","Mecklenburg-Vorpommern",978,884,20,2020-08-18
"1815","Germany","Niedersachsen",15524,14000,656,2020-08-18
"1816","Germany","Nordrhein-Westfalen",55049,48707,1780,2020-08-18
"1817","Germany","Rheinland-Pfalz",8264,7396,242,2020-08-18
"1818","Germany","Saarland",3008,2709,174,2020-08-18
"1819","Germany","Sachsen",5746,5343,225,2020-08-18
"1820","Germany","Sachsen-Anhalt",2137,1979,64,2020-08-18
"1821","Germany","Schleswig-Holstein",3825,3400,158,2020-08-18
"1822","Germany","Thuringen",3505,3230,186,2020-08-18
"1823","Germany","Unknown",2082,0,0,2020-08-18
"1824","Italy","Abruzzo",3570,2840,472,2020-08-18
"1825","Italy","Basilicata",491,393,28,2020-08-18
"1826","Italy","Calabria",1357,1106,97,2020-08-18
"1827","Italy","Campania",5347,4311,440,2020-08-18
"1828","Italy","Emilia-Romagna",30498,24255,4454,2020-08-18
"1829","Italy","Friuli Venezia Giulia",3522,2970,348,2020-08-18
"1830","Italy","Lazio",9221,6991,871,2020-08-18
"1831","Italy","Liguria",10501,8610,1569,2020-08-18
"1832","Italy","Lombardia",97473,75319,16840,2020-08-18
"1833","Italy","Marche",7058,5866,987,2020-08-18
"1834","Italy","Molise",496,429,23,2020-08-18
"1835","Italy","P.A. Bolzano",2804,2385,292,2020-08-18
"1836","Italy","P.A. Trento",5006,4542,405,2020-08-18
"1837","Italy","Piemonte",32127,27089,4141,2020-08-18
"1838","Italy","Puglia",4882,3987,555,2020-08-18
"1839","Italy","Sardegna",1512,1256,134,2020-08-18
"1840","Italy","Sicilia",3793,2785,286,2020-08-18
"1841","Italy","Toscana",10885,9028,1139,2020-08-18
"1842","Italy","Umbria",1559,1386,80,2020-08-18
"1843","Italy","Valle d'Aosta",1218,1064,146,2020-08-18
"1844","Italy","Veneto",21316,17530,2098,2020-08-18
"1845","Switzerland","",38449,33500,1992,2020-08-18
"1846","United Kingdom","Anguilla",3,3,0,2020-08-18
"1847","United Kingdom","Bermuda",166,147,9,2020-08-18
"1848","United Kingdom","British Virgin Islands",11,8,1,2020-08-18
"1849","United Kingdom","Cayman Islands",203,202,1,2020-08-18
"1850","United Kingdom","Channel Islands",609,545,47,2020-08-18
"1851","United Kingdom","England",276809,0,36742,2020-08-18
"1852","United Kingdom","Falkland Islands (Malvinas)",13,13,0,2020-08-18
"1853","United Kingdom","Gibraltar",222,195,0,2020-08-18
"1854","United Kingdom","Isle of Man",336,312,24,2020-08-18
"1855","United Kingdom","Montserrat",13,12,1,2020-08-18
"1856","United Kingdom","Northern Ireland",6471,0,559,2020-08-18
"1857","United Kingdom","Scotland",19407,0,2491,2020-08-18
"1858","United Kingdom","Turks and Caicos Islands",315,56,2,2020-08-18
